label,timestamp1,timestamp2,x_out,y_out,z_out,gyro_x,gyro_y,gyro_z
BicepCurl,45480,45482,-41.26,897.46,140.87,1373.29,-903.32,-598.14
BicepCurl,45489,45491,-29.54,900.63,112.18,1818.85,-1483.15,-799.56
BicepCurl,45499,45501,-4.52,902.83,91.06,2227.78,-1818.85,-866.7
BicepCurl,45509,45511,4.03,900.39,69.34,2642.82,-1831.05,-885.01
BicepCurl,45519,45521,0.0,901.61,47.73,3125.0,-1678.47,-891.11
BicepCurl,45529,45531,-4.15,905.15,36.01,3558.35,-1391.6,-830.08
BicepCurl,45539,45541,-16.97,902.95,30.4,3906.25,-1019.29,-750.73
BicepCurl,45548,45550,-31.13,899.54,22.46,4266.36,-756.84,-726.32
BicepCurl,45558,45560,-37.35,892.21,15.38,4602.05,-671.39,-628.66
BicepCurl,45568,45570,-50.78,882.32,-6.47,4876.71,-738.53,-634.77
BicepCurl,45578,45580,-62.5,873.9,-40.16,5255.13,-1074.22,-677.49
BicepCurl,45588,45590,-57.25,865.11,-62.5,5743.41,-1544.19,-653.08
BicepCurl,45598,45600,-36.01,856.81,-64.21,6225.59,-1879.88,-714.11
BicepCurl,45608,45609,-5.74,843.99,-67.38,6549.07,-1916.5,-830.08
BicepCurl,45617,45619,12.08,828.86,-82.89,6921.39,-1818.85,-836.18
BicepCurl,45627,45629,15.26,820.31,-119.87,7196.04,-1666.26,-903.32
BicepCurl,45637,45639,7.93,818.36,-182.98,7568.36,-1507.57,-927.73
BicepCurl,45647,45649,-10.99,815.55,-225.83,8074.95,-1428.22,-842.29
BicepCurl,45657,45659,-31.13,812.01,-233.89,8569.34,-1422.12,-836.18
BicepCurl,45667,45668,-35.03,801.88,-219.48,9021.0,-1489.26,-878.91
BicepCurl,45677,45678,-21.73,779.3,-182.98,9478.76,-1513.67,-921.63
BicepCurl,45686,45688,-9.77,752.93,-138.43,9808.35,-1318.36,-1080.32
BicepCurl,45696,45698,-22.58,738.28,-117.68,10003.66,-1098.63,-1275.63
BicepCurl,45706,45708,-62.38,740.36,-165.04,9967.04,-1116.94,-1544.19
BicepCurl,45716,45717,-103.03,760.5,-276.25,10119.63,-1513.67,-1641.85
BicepCurl,45726,45728,-129.64,788.7,-394.9,10455.32,-2117.92,-1428.22
BicepCurl,45735,45737,-141.48,806.27,-458.86,10968.02,-2404.79,-1287.84
BicepCurl,45745,45747,-137.08,817.5,-454.35,11376.95,-2331.54,-1379.39
BicepCurl,45755,45757,-127.44,822.14,-404.66,11614.99,-2178.96,-1367.19
BicepCurl,45765,45767,-130.62,816.04,-344.6,11480.71,-2093.51,-1354.98
BicepCurl,45775,45777,-158.2,795.53,-317.63,11096.19,-2105.71,-1623.54
BicepCurl,45785,45787,-185.79,772.83,-350.46,10723.88,-2655.03,-1867.68
BicepCurl,45794,45796,-177.86,757.69,-443.12,10449.22,-3436.28,-2270.51
BicepCurl,45804,45806,-170.53,744.14,-540.16,10638.43,-4254.15,-2362.06
BicepCurl,45814,45816,-179.44,740.84,-605.22,10894.78,-4998.78,-2502.44
BicepCurl,45824,45826,-169.07,744.75,-654.3,11163.33,-5480.96,-2801.51
BicepCurl,45834,45836,-144.29,744.02,-665.89,11560.06,-5706.79,-2667.24
BicepCurl,45844,45845,-114.99,740.11,-640.87,11621.09,-5120.85,-2630.62
BicepCurl,45853,45855,-96.07,732.54,-645.02,11358.64,-3717.04,-2740.48
BicepCurl,45863,45865,-122.44,718.14,-667.97,11114.5,-2343.75,-2319.34
BicepCurl,45873,45875,-183.72,710.45,-694.95,10882.57,-1440.43,-1995.85
BicepCurl,45883,45885,-227.66,709.96,-752.93,10736.08,-1318.36,-1904.3
BicepCurl,45893,45895,-253.78,689.21,-788.57,10961.91,-1812.74,-1574.71
BicepCurl,45902,45904,-273.07,664.31,-765.5,11279.3,-2465.82,-1654.05
BicepCurl,45912,45914,-265.87,659.91,-727.17,11492.92,-3204.35,-1971.44
BicepCurl,45922,45924,-258.67,651.98,-716.19,11480.71,-4016.11,-2056.88
BicepCurl,45932,45934,-264.04,630.0,-743.04,11364.75,-4595.95,-2185.06
BicepCurl,45942,45944,-244.38,605.71,-774.17,11218.26,-4510.5,-2404.79
BicepCurl,45952,45954,-208.86,585.21,-798.22,10900.88,-3741.46,-2459.72
BicepCurl,45962,45964,-200.44,562.26,-809.81,10620.12,-2734.38,-2270.51
BicepCurl,45971,45973,-221.44,539.18,-802.73,10357.67,-1959.23,-2154.54
BicepCurl,45981,45983,-257.57,518.55,-815.19,10150.15,-1708.98,-2197.27
BicepCurl,45991,45993,-287.23,492.68,-840.09,10137.94,-2026.37,-2331.54
BicepCurl,46001,46003,-295.04,471.56,-838.5,10223.39,-2563.48,-2655.03
BicepCurl,46011,46013,-297.24,455.44,-838.5,10241.7,-3167.72,-2978.52
BicepCurl,46021,46023,-306.52,432.5,-889.16,10290.53,-3857.42,-3051.76
BicepCurl,46030,46032,-301.64,404.54,-949.95,10467.53,-4071.04,-3094.48
BicepCurl,46040,46042,-260.25,386.11,-956.3,10601.81,-3277.59,-3204.35
BicepCurl,46050,46052,-224.24,384.4,-943.36,10443.12,-1831.05,-2948.0
BicepCurl,46060,46062,-248.17,386.84,-944.58,10119.63,-329.59,-2478.03
BicepCurl,46070,46072,-308.72,379.64,-924.56,9710.69,634.77,-2221.68
BicepCurl,46079,46081,-345.46,372.07,-892.33,9368.9,866.7,-2191.16
BicepCurl,46089,46091,-355.35,367.19,-902.59,8959.96,573.73,-2221.68
BicepCurl,46099,46101,-360.6,346.19,-931.4,8740.23,6.1,-2246.09
BicepCurl,46109,46111,-348.02,322.51,-947.14,8648.68,-549.32,-2392.58
BicepCurl,46119,46121,-323.0,310.18,-961.55,8697.51,-952.15,-2398.68
BicepCurl,46129,46131,-318.97,295.04,-955.93,8837.89,-1104.74,-2313.23
BicepCurl,46139,46140,-320.56,280.52,-942.38,8996.58,-1037.6,-2478.03
BicepCurl,46149,46150,-305.91,267.94,-961.3,9167.48,-836.18,-2508.54
BicepCurl,46158,46160,-296.63,250.12,-1004.03,9252.93,-286.87,-2410.89
BicepCurl,46168,46170,-298.46,232.54,-1021.61,9259.03,787.35,-2386.47
BicepCurl,46178,46180,-320.56,223.27,-1020.26,9112.55,1788.33,-2252.2
BicepCurl,46188,46190,-366.46,219.97,-1017.58,8850.1,2203.37,-1965.33
BicepCurl,46198,46200,-402.83,214.72,-994.38,8508.3,2093.51,-1873.78
BicepCurl,46207,46209,-416.14,209.35,-971.19,8087.16,1397.71,-1873.78
BicepCurl,46217,46219,-434.08,200.56,-964.84,7678.22,109.86,-1715.09
BicepCurl,46227,46229,-446.53,184.94,-966.06,7318.12,-1428.22,-1690.67
BicepCurl,46237,46239,-415.77,160.16,-988.89,7012.94,-2618.41,-1806.64
BicepCurl,46247,46249,-344.97,127.81,-1052.25,6793.21,-2862.55,-1885.99
BicepCurl,46257,46258,-276.61,95.58,-1118.04,6781.01,-1873.78,-1885.99
BicepCurl,46267,46269,-254.52,76.54,-1131.1,6842.04,-158.69,-1776.12
BicepCurl,46277,46278,-287.96,73.0,-1106.08,6768.8,1300.05,-1599.12
BicepCurl,46286,46288,-353.52,73.24,-1071.29,6652.83,1831.05,-1428.22
BicepCurl,46296,46298,-411.74,71.66,-1037.23,6427.0,1397.71,-1354.98
BicepCurl,46306,46308,-446.66,61.4,-1024.29,6158.45,354.0,-1422.12
BicepCurl,46316,46318,-464.84,41.38,-1036.01,5859.38,-958.25,-1593.02
BicepCurl,46326,46328,-458.5,19.29,-1075.44,5639.65,-2105.71,-1947.02
BicepCurl,46335,46337,-423.95,-2.32,-1125.98,5499.27,-2746.58,-2307.13
BicepCurl,46345,46347,-382.93,-15.99,-1147.58,5474.85,-2624.51,-2655.03
BicepCurl,46355,46357,-349.24,-17.58,-1121.83,5480.96,-1983.64,-2948.0
BicepCurl,46365,46367,-318.73,-7.57,-1052.12,5328.37,-1135.25,-2996.83
BicepCurl,46375,46377,-294.56,8.42,-1002.32,4754.64,-299.07,-2569.58
BicepCurl,46385,46387,-306.27,18.19,-1015.01,4010.01,335.69,-1733.4
BicepCurl,46394,46396,-374.63,11.96,-1034.67,3405.76,463.87,-878.91
BicepCurl,46404,46406,-454.83,-7.69,-1041.14,2777.1,-12.21,-469.97
BicepCurl,46414,46416,-474.85,-28.32,-1055.18,2246.09,-762.94,-524.9
BicepCurl,46424,46426,-440.43,-42.72,-1068.12,1861.57,-1446.53,-573.73
BicepCurl,46434,46436,-403.2,-46.51,-1077.64,1562.5,-1696.78,-506.59
BicepCurl,46444,46445,-380.74,-43.82,-1087.52,1416.02,-1495.36,-408.94
BicepCurl,46453,46455,-360.35,-41.63,-1081.18,1391.6,-866.7,-366.21
BicepCurl,46463,46465,-349.85,-41.26,-1055.3,1306.15,-91.55,-292.97
BicepCurl,46473,46475,-364.14,-41.14,-1041.99,1177.98,390.62,-128.17
BicepCurl,46483,46485,-388.06,-41.26,-1041.5,1049.8,543.21,42.72
BicepCurl,46493,46495,-404.91,-37.96,-1037.48,787.35,585.94,134.28
BicepCurl,46502,46504,-407.96,-33.08,-1034.06,451.66,579.83,213.62
BicepCurl,46512,46514,-411.25,-33.94,-1038.33,67.14,488.28,408.94
BicepCurl,46522,46524,-415.89,-35.16,-1048.83,-280.76,396.73,543.21
BicepCurl,46532,46534,-411.74,-38.57,-1064.09,-671.39,305.18,701.9
BicepCurl,46542,46544,-403.56,-47.12,-1088.26,-1031.49,354.0,836.18
BicepCurl,46552,46554,-389.28,-52.0,-1115.48,-1361.08,634.77,933.84
BicepCurl,46562,46564,-374.63,-53.96,-1129.88,-1702.88,1196.29,1031.49
BicepCurl,46572,46574,-382.08,-50.9,-1136.96,-2166.75,1708.98,1141.36
BicepCurl,46581,46583,-406.49,-44.07,-1142.58,-2722.17,1794.43,1257.32
BicepCurl,46591,46593,-421.51,-34.42,-1138.67,-3308.11,1507.57,1330.57
BicepCurl,46601,46603,-415.41,-20.39,-1140.26,-3900.15,1153.56,1385.5
BicepCurl,46611,46613,-405.76,-13.67,-1158.81,-4461.67,976.56,1434.33
BicepCurl,46621,46623,-389.89,-11.35,-1173.46,-4937.74,982.67,1434.33
BicepCurl,46630,46632,-356.69,-2.2,-1185.42,-5328.37,1306.15,1470.95
BicepCurl,46640,46642,-339.84,5.13,-1199.1,-5639.65,1922.61,1605.22
BicepCurl,46650,46652,-348.75,13.55,-1189.94,-5908.2,2496.34,1660.16
BicepCurl,46660,46662,-365.84,31.37,-1169.31,-6292.72,2716.06,1745.61
BicepCurl,46670,46672,-380.13,47.12,-1168.58,-6744.38,2655.03,1867.68
BicepCurl,46680,46682,-380.0,57.5,-1177.25,-7183.84,2685.55,1928.71
BicepCurl,46689,46691,-365.23,71.53,-1179.81,-7678.22,2929.69,1959.23
BicepCurl,46699,46701,-360.47,86.43,-1173.95,-8258.06,3143.31,2136.23
BicepCurl,46709,46711,-381.84,99.73,-1160.77,-8874.51,3088.38,2282.71
BicepCurl,46719,46721,-398.07,115.36,-1161.25,-9521.48,2624.51,2282.71
BicepCurl,46729,46731,-377.08,128.05,-1169.92,-10070.8,2166.75,2215.58
BicepCurl,46739,46740,-343.26,143.31,-1157.71,-10473.63,1965.33,2215.58
BicepCurl,46749,46750,-325.56,167.6,-1140.01,-10894.78,1818.85,2264.4
BicepCurl,46758,46760,-312.87,187.62,-1117.43,-11187.74,1672.36,2307.13
BicepCurl,46768,46770,-298.71,207.4,-1088.87,-11444.09,1580.81,2362.06
BicepCurl,46778,46780,-279.17,225.59,-1077.51,-11791.99,1733.4,2392.58
BicepCurl,46788,46790,-260.13,234.01,-1055.54,-12011.72,2032.47,2459.72
BicepCurl,46798,46799,-259.52,248.66,-1011.84,-12268.07,2264.4,2575.68
BicepCurl,46808,46809,-274.05,268.19,-978.76,-12603.76,2380.37,2600.1
BicepCurl,46817,46819,-290.65,281.37,-962.4,-12908.94,2154.54,2618.41
BicepCurl,46827,46829,-288.45,290.77,-942.5,-13092.04,1794.43,2587.89
BicepCurl,46837,46839,-278.2,310.91,-936.52,-13171.39,1348.88,2618.41
BicepCurl,46847,46849,-277.1,328.37,-934.45,-13208.01,909.42,2716.06
BicepCurl,46857,46859,-276.61,339.6,-917.24,-13183.59,573.73,2600.1
BicepCurl,46867,46869,-266.48,356.69,-897.71,-13171.39,262.45,2569.58
BicepCurl,46876,46878,-243.04,369.75,-870.12,-13140.87,103.76,2569.58
BicepCurl,46886,46888,-221.31,383.42,-848.02,-13061.52,91.55,2691.65
BicepCurl,46896,46898,-206.18,401.25,-830.57,-12957.76,238.04,2880.86
BicepCurl,46906,46908,-194.34,418.09,-799.19,-12878.42,677.49,2856.45
BicepCurl,46916,46917,-198.49,435.18,-776.37,-12896.73,927.73,2911.38
BicepCurl,46925,46927,-213.01,450.07,-766.11,-12817.38,836.18,3015.14
BicepCurl,46935,46937,-231.93,466.8,-753.54,-12670.9,555.42,2996.83
BicepCurl,46945,46947,-250.12,478.39,-734.5,-12481.69,-24.41,2850.34
BicepCurl,46955,46957,-247.31,487.79,-690.8,-12158.2,-653.08,2624.51
BicepCurl,46965,46967,-225.1,512.21,-647.95,-12097.17,-1104.74,2441.41
BicepCurl,46975,46977,-183.84,536.87,-645.51,-12109.37,-1086.43,2362.06
BicepCurl,46985,46987,-130.37,547.61,-661.25,-12060.55,-427.25,2496.34
BicepCurl,46995,46996,-109.13,559.69,-662.72,-11889.65,622.56,2795.41
BicepCurl,47004,47006,-134.16,576.54,-653.81,-11645.51,1409.91,3076.17
BicepCurl,47014,47016,-166.63,591.06,-634.16,-11285.4,1782.23,3076.17
BicepCurl,47024,47026,-169.68,610.47,-619.87,-10845.95,1800.54,3002.93
BicepCurl,47034,47036,-146.24,630.13,-598.63,-10424.8,2050.78,2954.1
BicepCurl,47044,47046,-141.85,649.9,-561.65,-10125.73,2453.61,2832.03
BicepCurl,47053,47055,-165.16,672.97,-539.43,-9912.11,2435.3,2850.34
BicepCurl,47063,47065,-172.85,693.24,-534.06,-9753.42,2178.96,2758.79
BicepCurl,47073,47075,-154.91,709.35,-537.23,-9606.93,2020.26,2636.72
BicepCurl,47083,47085,-130.86,722.17,-519.29,-9454.35,2136.23,2551.27
BicepCurl,47093,47095,-107.79,735.35,-507.93,-9503.17,2355.96,2392.58
BicepCurl,47103,47104,-93.26,747.92,-528.81,-9405.52,2490.23,2404.79
BicepCurl,47113,47115,-78.86,755.98,-529.3,-9136.96,2746.58,2374.27
BicepCurl,47122,47124,-64.82,769.41,-510.99,-9002.69,3234.86,2227.78
BicepCurl,47132,47134,-79.59,787.23,-498.05,-8947.75,3656.01,2154.54
BicepCurl,47142,47144,-99.49,806.4,-485.47,-8892.82,3808.59,2050.78
BicepCurl,47152,47154,-97.9,824.95,-469.97,-8972.17,3936.77,1855.47
BicepCurl,47162,47164,-97.17,835.82,-448.61,-9045.41,4046.63,1660.16
BicepCurl,47171,47173,-118.04,849.49,-428.71,-9118.65,3845.21,1495.36
BicepCurl,47181,47183,-138.55,860.96,-406.37,-9210.21,3320.31,1342.77
BicepCurl,47191,47193,-117.55,867.07,-375.98,-9246.83,2905.27,976.56
BicepCurl,47201,47203,-77.64,870.85,-357.91,-9295.65,2606.2,921.63
BicepCurl,47211,47213,-52.98,867.07,-355.59,-9118.65,2416.99,1068.12
BicepCurl,47221,47223,-26.61,862.18,-349.0,-8770.75,2539.06,1135.25
BicepCurl,47231,47232,-5.37,857.42,-316.77,-8349.61,2996.83,1184.08
BicepCurl,47240,47242,-15.63,852.05,-258.06,-7861.33,3338.62,1409.91
BicepCurl,47250,47252,-26.98,854.61,-222.66,-7690.43,3570.56,1336.67
BicepCurl,47260,47262,-26.49,854.61,-203.61,-7360.84,3607.18,1184.08
BicepCurl,47270,47272,-43.7,852.05,-168.95,-7025.15,3167.72,1281.74
BicepCurl,47280,47282,-59.45,847.66,-151.61,-6951.9,2429.2,1049.8
BicepCurl,47289,47291,-42.6,835.69,-149.17,-6604.0,1678.47,726.32
BicepCurl,47300,47301,-3.78,832.76,-145.51,-6231.69,1123.05,598.14
BicepCurl,47309,47311,49.07,837.89,-145.87,-5883.79,1116.94,488.28
BicepCurl,47319,47321,85.08,843.51,-148.44,-5621.34,1556.4,543.21
BicepCurl,47329,47331,58.84,849.49,-139.65,-5249.02,1989.75,659.18
BicepCurl,47339,47341,6.71,863.65,-119.63,-4919.43,2105.71,616.46
BicepCurl,47349,47351,-30.64,889.4,-104.0,-4663.09,2062.99,567.63
BicepCurl,47358,47360,-62.99,919.43,-84.72,-4418.95,1861.57,677.49
BicepCurl,47368,47370,-79.71,945.19,-61.04,-4315.19,1605.22,793.46
BicepCurl,47378,47380,-72.02,960.69,-37.23,-4223.63,1440.43,830.08
BicepCurl,47388,47390,-67.26,968.38,-18.92,-4119.87,1177.98,946.04
BicepCurl,47398,47400,-59.81,964.72,-6.59,-3985.6,701.9,1000.98
BicepCurl,47408,47410,-37.96,955.81,9.52,-3729.25,402.83,933.84
BicepCurl,47418,47420,-19.65,954.22,28.56,-3485.11,250.24,903.32
BicepCurl,47427,47429,8.54,949.34,36.74,-3424.07,317.38,885.01
BicepCurl,47437,47439,41.26,930.42,33.33,-3289.79,756.84,830.08
BicepCurl,47447,47449,47.61,910.89,33.69,-2984.62,1275.63,787.35
BicepCurl,47457,47459,31.86,900.39,31.01,-2679.44,1562.5,653.08
BicepCurl,47466,47468,17.09,891.36,32.35,-2301.03,1641.85,512.7
BicepCurl,47476,47478,6.96,885.99,47.49,-1892.09,1562.5,341.8
BicepCurl,47486,47488,5.49,886.96,59.94,-1507.57,1330.57,177.0
BicepCurl,47496,47498,17.09,888.06,67.14,-1123.05,1135.25,24.41
BicepCurl,47506,47508,26.25,888.92,71.66,-762.94,1055.91,-97.66
BicepCurl,47516,47517,18.92,881.59,86.55,-354.0,915.53,-225.83
BicepCurl,47526,47528,13.79,870.36,115.36,48.83,610.35,-372.31
BicepCurl,47536,47537,10.74,857.67,131.47,347.9,378.42,-506.59
BicepCurl,47545,47547,-4.39,840.82,127.81,744.63,91.55,-585.94
BicepCurl,47555,47557,-13.06,832.89,120.85,1312.26,-250.24,-732.42
BicepCurl,47565,47567,-29.66,833.62,114.75,1910.4,-616.46,-720.21
BicepCurl,47575,47577,-58.11,839.72,106.57,2557.37,-1000.98,-738.53
BicepCurl,47585,47586,-68.73,854.61,95.7,3167.72,-1373.29,-677.49
BicepCurl,47595,47596,-65.06,871.09,84.35,3704.83,-1538.09,-622.56
BicepCurl,47604,47606,-59.94,885.01,74.83,4168.7,-1562.5,-512.7
BicepCurl,47614,47616,-48.34,886.6,62.38,4498.29,-1538.09,-415.04
BicepCurl,47624,47626,-35.16,870.48,53.71,4925.54,-1568.6,-354.0
BicepCurl,47634,47636,-26.61,856.08,50.66,5401.61,-1739.5,-372.31
BicepCurl,47644,47646,-19.53,838.62,45.17,5841.06,-2044.68,-531.01
BicepCurl,47653,47655,-12.21,821.66,37.48,6347.66,-2496.34,-738.53
BicepCurl,47663,47665,-16.6,818.6,22.83,6762.7,-2978.52,-946.04
BicepCurl,47673,47675,-33.33,823.49,-7.81,7098.39,-3497.31,-1129.15
BicepCurl,47683,47685,-37.48,835.08,-57.01,7366.94,-3875.73,-1385.5
BicepCurl,47693,47695,-18.8,852.05,-107.42,7702.64,-3973.39,-1519.78
BicepCurl,47702,47704,2.56,864.87,-149.54,7940.67,-3710.94,-1525.88
BicepCurl,47712,47714,1.46,869.14,-197.27,8288.57,-3356.93,-1489.26
BicepCurl,47722,47724,-8.3,869.14,-224.73,8905.03,-3253.17,-1226.81
BicepCurl,47732,47734,-2.08,860.11,-221.44,9442.14,-3131.1,-1141.36
BicepCurl,47742,47744,11.84,843.14,-208.74,10003.66,-2917.48,-1135.25
BicepCurl,47752,47754,2.81,832.64,-190.06,10455.32,-2783.2,-885.01
BicepCurl,47762,47764,-49.93,823.97,-198.49,10449.22,-2777.1,-933.84
BicepCurl,47772,47774,-100.95,815.92,-221.31,10516.36,-3112.79,-1208.5
BicepCurl,47782,47783,-123.54,815.8,-224.73,10449.22,-3936.77,-1470.95
BicepCurl,47791,47793,-144.17,817.75,-266.11,10095.21,-4937.74,-1751.71
BicepCurl,47801,47803,-157.59,811.16,-353.76,10003.66,-6042.48,-2001.95
BicepCurl,47811,47813,-135.74,803.47,-434.94,10253.91,-6866.46,-2215.58
BicepCurl,47821,47823,-88.01,805.79,-501.83,10498.05,-6811.52,-2349.85
BicepCurl,47831,47833,-77.88,818.24,-532.47,10711.67,-6030.27,-2301.03
BicepCurl,47840,47842,-96.07,831.42,-521.24,10595.7,-5145.26,-2044.68
BicepCurl,47850,47852,-99.73,827.76,-503.54,10235.6,-4315.19,-1965.33
BicepCurl,47860,47862,-108.52,814.82,-474.98,9912.11,-3710.94,-1940.92
BicepCurl,47870,47872,-133.79,797.85,-421.51,9564.21,-3619.38,-2124.02
BicepCurl,47880,47881,-166.99,781.62,-398.93,9130.86,-4400.63,-2423.1
BicepCurl,47889,47891,-197.14,758.3,-421.51,8868.41,-5773.93,-2612.3
BicepCurl,47899,47901,-182.13,725.46,-467.41,8697.51,-6878.66,-3118.9
BicepCurl,47909,47911,-130.98,701.17,-558.35,8770.75,-7275.39,-3625.49
BicepCurl,47919,47921,-102.66,686.28,-664.43,9240.72,-6890.87,-3686.52
BicepCurl,47929,47931,-96.44,685.06,-704.22,9948.73,-5572.51,-3723.14
BicepCurl,47939,47941,-114.99,695.07,-690.43,10314.94,-3833.01,-3680.42
BicepCurl,47949,47950,-172.12,692.26,-689.94,10534.67,-2545.17,-3436.28
BicepCurl,47959,47960,-227.05,677.37,-687.62,10949.71,-1849.37,-3320.31
BicepCurl,47968,47970,-246.34,665.89,-666.75,11395.26,-1623.54,-3314.21
BicepCurl,47978,47980,-244.26,652.34,-628.05,11810.3,-1605.22,-3332.52
BicepCurl,47988,47990,-251.34,637.33,-577.51,12084.96,-1721.19,-3320.31
BicepCurl,47998,48000,-276.0,620.12,-577.03,11944.58,-2056.88,-3253.17
BicepCurl,48008,48010,-292.11,585.45,-674.44,11834.72,-2502.44,-3259.28
BicepCurl,48018,48019,-282.71,544.56,-790.16,12170.41,-2593.99,-3381.35
BicepCurl,48027,48029,-253.17,523.32,-859.74,12646.48,-1922.61,-3558.35
BicepCurl,48037,48039,-245.61,524.41,-891.85,13073.73,-952.15,-3417.97
BicepCurl,48047,48049,-288.09,525.76,-885.62,13299.56,-140.38,-3088.38
BicepCurl,48057,48059,-341.43,518.55,-846.68,13269.04,305.18,-2917.48
BicepCurl,48067,48069,-392.21,515.14,-784.55,12768.55,225.83,-2789.31
BicepCurl,48076,48078,-478.88,513.79,-735.6,11645.51,-885.01,-2563.48
BicepCurl,48086,48088,-583.62,505.49,-697.63,10144.04,-3057.86,-2410.89
BicepCurl,48096,48098,-603.76,478.88,-689.09,8502.2,-6115.72,-2764.89
BicepCurl,48106,48108,-483.64,433.11,-803.59,7098.39,-8514.4,-3240.97
BicepCurl,48116,48118,-283.45,368.9,-1049.44,6524.66,-8477.78,-3625.49
BicepCurl,48126,48127,-105.96,310.79,-1267.09,7250.98,-5456.54,-3881.84
BicepCurl,48136,48137,-33.08,294.92,-1305.54,8526.61,-622.56,-3820.8
BicepCurl,48145,48147,-135.99,322.27,-1195.07,9466.55,3228.76,-3295.9
BicepCurl,48155,48157,-342.65,366.94,-1039.79,9759.52,4205.32,-2752.69
BicepCurl,48165,48167,-477.54,399.29,-892.58,9478.76,3002.93,-2685.55
BicepCurl,48175,48177,-518.8,408.57,-777.47,8703.61,939.94,-2789.31
BicepCurl,48185,48187,-537.6,397.46,-718.87,7617.19,-1446.53,-2850.34
BicepCurl,48194,48196,-525.76,363.4,-752.81,6732.18,-3900.15,-3002.93
BicepCurl,48204,48206,-422.12,306.76,-895.51,6298.83,-5145.26,-3369.14
BicepCurl,48214,48216,-270.51,245.36,-1054.81,6573.49,-3991.7,-3692.63
BicepCurl,48224,48226,-198.0,212.77,-1148.19,7409.67,-1306.15,-3588.87
BicepCurl,48234,48236,-240.6,214.48,-1166.38,8361.82,1556.4,-3204.35
BicepCurl,48244,48246,-332.15,233.15,-1120.85,9106.45,3527.83,-2819.82
BicepCurl,48253,48255,-418.95,252.69,-1045.04,9393.31,4400.63,-2471.92
BicepCurl,48263,48265,-491.33,262.82,-972.9,9234.62,4180.91,-2215.58
BicepCurl,48273,48275,-532.84,266.11,-913.7,8770.75,3027.34,-1995.85
BicepCurl,48283,48285,-536.74,261.6,-862.3,8160.4,1391.6,-1922.61
BicepCurl,48293,48295,-509.77,244.38,-841.43,7525.63,-286.87,-1959.23
BicepCurl,48303,48304,-450.32,211.55,-876.46,7055.66,-1586.91,-2032.47
BicepCurl,48313,48315,-365.84,166.38,-960.45,6945.8,-1885.99,-2148.44
BicepCurl,48322,48324,-285.64,125.0,-1053.71,7299.8,-885.01,-2276.61
BicepCurl,48332,48334,-239.38,97.9,-1104.49,7897.95,1110.84,-2325.44
BicepCurl,48342,48344,-253.17,80.32,-1089.48,8532.71,3167.72,-2294.92
BicepCurl,48352,48354,-334.84,82.52,-1027.71,8892.82,4211.43,-2062.99
BicepCurl,48362,48363,-416.26,98.14,-948.85,8868.41,4132.08,-1965.33
BicepCurl,48372,48374,-448.0,100.83,-889.28,8563.23,3332.52,-1922.61
BicepCurl,48382,48383,-442.5,84.11,-886.47,8123.78,2301.03,-1788.33
BicepCurl,48391,48393,-415.16,55.42,-934.81,7696.53,1562.5,-1623.54
BicepCurl,48401,48403,-395.26,19.9,-977.54,7476.81,1190.19,-1550.29
BicepCurl,48411,48413,-387.21,-8.54,-984.13,7330.32,769.04,-1593.02
BicepCurl,48421,48423,-369.02,-26.61,-988.65,7189.94,354.0,-1708.98
BicepCurl,48430,48432,-341.19,-41.87,-1021.36,7061.77,189.21,-1696.78
BicepCurl,48440,48442,-318.12,-59.57,-1067.02,6988.53,543.21,-1696.78
BicepCurl,48450,48452,-304.44,-74.1,-1072.88,6976.32,1336.67,-1727.29
BicepCurl,48460,48462,-306.03,-78.25,-1034.67,6683.35,2044.68,-1586.91
BicepCurl,48470,48472,-337.16,-79.96,-1019.9,6042.48,2294.92,-1245.12
BicepCurl,48480,48482,-386.72,-84.23,-1036.38,5242.92,2032.47,-915.53
BicepCurl,48490,48492,-413.33,-94.48,-1044.43,4479.98,1403.81,-848.39
BicepCurl,48499,48501,-411.38,-106.57,-1050.54,3778.08,488.28,-866.7
BicepCurl,48509,48511,-402.83,-115.97,-1065.8,3149.41,-598.14,-756.84
BicepCurl,48519,48521,-381.84,-119.38,-1076.66,2685.55,-1367.19,-701.9
BicepCurl,48529,48531,-350.22,-117.8,-1074.34,2355.96,-1513.67,-732.42
BicepCurl,48539,48541,-323.85,-113.4,-1064.94,2081.3,-1312.26,-701.9
BicepCurl,48549,48551,-317.14,-109.62,-1054.08,1910.4,-909.42,-622.56
BicepCurl,48559,48560,-337.77,-104.61,-1024.9,1788.33,-634.77,-628.66
BicepCurl,48568,48570,-353.15,-96.56,-987.43,1641.85,-744.63,-689.7
BicepCurl,48578,48580,-343.02,-96.07,-974.24,1495.36,-872.8,-659.18
BicepCurl,48588,48590,-333.13,-104.74,-984.74,1458.74,-708.01,-622.56
BicepCurl,48598,48600,-338.75,-113.16,-990.6,1513.67,-469.97,-628.66
BicepCurl,48608,48610,-344.24,-118.29,-981.32,1580.81,-378.42,-622.56
BicepCurl,48618,48620,-341.8,-122.92,-966.8,1611.33,-256.35,-610.35
BicepCurl,48627,48629,-337.65,-131.35,-965.21,1513.67,-79.35,-573.73
BicepCurl,48637,48639,-331.91,-144.53,-983.52,1403.81,225.83,-543.21
BicepCurl,48647,48649,-332.64,-157.47,-999.51,1306.15,567.63,-531.01
