label,timestamp1,timestamp2,x_out,y_out,z_out,gyro_x,gyro_y,gyro_z
Stationary,586192,586194,-149.9,-948.0,273.8,158.69,250.24,201.42
Stationary,586202,586204,-156.13,-949.34,277.47,158.69,262.45,201.42
Stationary,586212,586214,-156.62,-951.9,277.71,170.9,262.45,177.0
Stationary,586221,586223,-154.66,-949.46,276.86,189.21,262.45,140.38
Stationary,586231,586233,-155.88,-944.95,277.71,189.21,250.24,146.48
Stationary,586241,586243,-155.88,-942.63,280.03,189.21,238.04,146.48
Stationary,586251,586253,-157.59,-941.89,282.35,189.21,238.04,140.38
Stationary,586261,586263,-160.4,-942.14,282.23,195.31,231.93,146.48
Stationary,586271,586273,-159.06,-942.26,278.2,213.62,213.62,146.48
Stationary,586280,586282,-154.79,-938.84,274.29,231.93,225.83,152.59
Stationary,586290,586292,-153.08,-933.59,272.83,231.93,250.24,201.42
Stationary,586300,586302,-154.3,-931.76,272.95,219.73,311.28,262.45
Stationary,586310,586312,-152.22,-933.84,272.95,201.42,372.31,292.97
Stationary,586320,586322,-147.58,-934.45,271.73,195.31,415.04,286.87
Stationary,586330,586332,-151.73,-934.2,271.0,183.11,445.56,292.97
Stationary,586339,586341,-161.87,-937.01,270.87,183.11,402.83,299.07
Stationary,586349,586351,-164.92,-941.77,270.75,195.31,299.07,268.55
Stationary,586359,586361,-164.06,-943.48,269.9,207.52,201.42,219.73
Stationary,586369,586371,-166.75,-942.5,267.94,201.42,122.07,201.42
Stationary,586379,586381,-166.63,-942.02,264.65,195.31,73.24,177.0
Stationary,586389,586391,-160.89,-939.45,259.64,189.21,67.14,158.69
Stationary,586399,586400,-155.15,-936.28,256.35,164.79,109.86,177.0
Stationary,586408,586410,-156.74,-937.99,257.08,128.17,183.11,195.31
Stationary,586418,586420,-165.41,-943.12,259.64,109.86,213.62,189.21
Stationary,586428,586430,-169.56,-945.92,261.11,115.97,183.11,158.69
Stationary,586438,586440,-170.65,-945.56,261.47,109.86,115.97,140.38
Stationary,586448,586450,-175.05,-943.73,262.08,91.55,36.62,134.28
Stationary,586458,586459,-178.22,-941.53,262.82,73.24,-48.83,115.97
Stationary,586467,586469,-173.58,-938.6,262.82,48.83,-122.07,103.76
Stationary,586477,586479,-167.24,-934.33,263.79,18.31,-134.28,103.76
Stationary,586487,586489,-170.53,-933.47,266.36,-24.41,-122.07,140.38
Stationary,586497,586499,-175.17,-937.5,269.53,-24.41,-134.28,152.59
Stationary,586507,586509,-170.53,-939.09,271.73,-6.1,-164.79,128.17
Stationary,586517,586518,-169.56,-937.38,272.58,6.1,-170.9,128.17
Stationary,586526,586528,-173.58,-939.33,272.46,24.41,-164.79,164.79
Stationary,586536,586538,-170.29,-941.16,271.36,54.93,-170.9,158.69
Stationary,586546,586548,-164.55,-939.21,269.65,67.14,-146.48,164.79
Stationary,586556,586558,-163.45,-938.23,270.39,61.04,-91.55,213.62
Stationary,586566,586568,-164.67,-940.31,273.19,54.93,-48.83,225.83
Stationary,586575,586577,-163.82,-940.43,275.76,67.14,-42.72,177.0
Stationary,586585,586587,-167.97,-938.84,277.95,48.83,-61.04,164.79
Stationary,586595,586597,-174.07,-942.38,278.81,42.72,-115.97,164.79
Stationary,586605,586607,-172.61,-946.29,277.95,61.04,-195.31,134.28
Stationary,586615,586617,-167.6,-944.82,276.12,73.24,-250.24,134.28
Stationary,586625,586627,-166.38,-943.36,273.68,73.24,-244.14,177.0
Stationary,586634,586636,-167.36,-945.92,272.09,79.35,-189.21,213.62
Stationary,586644,586646,-162.6,-947.63,271.12,103.76,-103.76,219.73
Stationary,586654,586656,-157.59,-944.95,271.24,115.97,-12.21,225.83
Stationary,586664,586666,-162.48,-945.19,273.07,122.07,79.35,256.35
Stationary,586674,586676,-167.6,-947.75,274.41,146.48,109.86,262.45
Stationary,586684,586686,-165.89,-948.36,276.12,158.69,97.66,262.45
Stationary,586694,586696,-166.5,-948.24,277.59,158.69,79.35,286.87
Stationary,586704,586706,-169.31,-950.44,277.83,164.79,54.93,305.18
Stationary,586713,586715,-167.72,-952.76,277.47,170.9,48.83,305.18
Stationary,586723,586725,-164.55,-951.17,275.88,183.11,61.04,311.28
Stationary,586733,586735,-161.74,-947.88,274.17,183.11,103.76,329.59
Stationary,586743,586745,-158.94,-944.46,274.17,189.21,164.79,305.18
Stationary,586753,586755,-161.13,-942.38,276.37,189.21,219.73,280.76
Stationary,586762,586764,-165.53,-942.26,279.3,189.21,231.93,262.45
Stationary,586772,586774,-166.26,-941.89,280.88,201.42,207.52,225.83
Stationary,586782,586784,-168.46,-940.55,281.62,213.62,170.9,189.21
Stationary,586792,586794,-170.9,-939.45,281.62,225.83,128.17,183.11
Stationary,586802,586804,-170.29,-938.35,280.64,231.93,109.86,164.79
Stationary,586812,586814,-170.04,-936.65,279.91,225.83,115.97,152.59
Stationary,586821,586823,-170.29,-935.3,278.81,219.73,146.48,158.69
Stationary,586831,586833,-170.41,-933.72,279.66,219.73,170.9,134.28
Stationary,586841,586843,-175.29,-932.01,282.35,201.42,177.0,128.17
Stationary,586851,586853,-182.74,-932.13,284.06,201.42,134.28,146.48
Stationary,586861,586863,-185.3,-932.74,283.81,201.42,67.14,152.59
Stationary,586871,586873,-184.69,-931.4,281.37,201.42,18.31,152.59
Stationary,586881,586883,-183.11,-929.44,278.69,189.21,0.0,183.11
Stationary,586891,586892,-180.18,-928.83,276.49,183.11,18.31,195.31
Stationary,586900,586902,-178.59,-926.64,275.63,170.9,61.04,183.11
Stationary,586910,586912,-180.54,-925.66,276.49,152.59,97.66,183.11
Stationary,586920,586922,-182.86,-927.37,277.1,158.69,97.66,152.59
Stationary,586930,586932,-183.47,-927.25,277.22,164.79,67.14,109.86
Stationary,586939,586941,-186.89,-928.47,276.86,146.48,12.21,103.76
Stationary,586949,586951,-188.96,-934.81,276.49,128.17,-36.62,115.97
Stationary,586959,586961,-187.01,-942.75,276.98,115.97,-73.24,115.97
Stationary,586969,586971,-185.18,-946.66,276.73,115.97,-79.35,128.17
Stationary,586979,586981,-183.96,-946.9,275.76,103.76,-48.83,158.69
Stationary,586989,586991,-181.76,-945.68,276.0,91.55,-12.21,177.0
Stationary,586999,587001,-178.59,-942.5,277.59,79.35,24.41,189.21
Stationary,587009,587010,-178.59,-940.67,280.52,54.93,48.83,195.31
Stationary,587018,587020,-179.57,-942.63,285.03,42.72,30.52,195.31
Stationary,587028,587030,-176.88,-942.5,287.84,54.93,-12.21,177.0
Stationary,587038,587040,-174.56,-938.23,287.84,73.24,-61.04,158.69
Stationary,587048,587049,-174.68,-936.04,286.25,79.35,-79.35,158.69
Stationary,587058,587060,-172.49,-937.13,283.57,97.66,-67.14,152.59
Stationary,587067,587069,-167.6,-935.18,280.4,128.17,-24.41,140.38
Stationary,587077,587079,-164.92,-929.93,279.17,128.17,42.72,152.59
Stationary,587087,587089,-165.04,-926.27,280.4,128.17,109.86,158.69
Stationary,587097,587099,-165.77,-923.1,283.57,122.07,152.59,146.48
Stationary,587107,587109,-169.07,-922.36,286.74,97.66,140.38,128.17
Stationary,587116,587118,-174.19,-927.12,285.52,85.45,85.45,109.86
Stationary,587126,587128,-175.54,-932.62,280.76,103.76,12.21,67.14
Stationary,587136,587138,-173.83,-933.47,276.73,115.97,-48.83,12.21
Stationary,587146,587148,-177.61,-932.37,275.27,115.97,-73.24,-6.1
Stationary,587156,587158,-184.45,-934.57,275.76,103.76,-61.04,-18.31
Stationary,587166,587168,-185.3,-936.04,276.61,109.86,-54.93,-61.04
Stationary,587176,587177,-183.35,-934.57,277.71,103.76,-36.62,-91.55
Stationary,587186,587187,-190.06,-934.94,278.93,79.35,-6.1,-79.35
Stationary,587195,587197,-199.46,-938.72,280.4,79.35,-12.21,-67.14
Stationary,587205,587207,-199.34,-939.45,280.64,103.76,-54.93,-67.14
Stationary,587215,587217,-193.97,-936.16,279.3,109.86,-91.55,-54.93
Stationary,587225,587227,-194.34,-934.2,278.32,115.97,-73.24,-24.41
Stationary,587234,587236,-195.31,-933.72,276.98,128.17,-30.52,-24.41
Stationary,587244,587246,-191.53,-932.13,275.51,134.28,18.31,-24.41
Stationary,587254,587256,-188.84,-931.76,275.27,128.17,73.24,-6.1
Stationary,587264,587266,-188.6,-934.2,277.22,128.17,115.97,30.52
Stationary,587274,587276,-193.24,-935.79,280.27,128.17,128.17,67.14
Stationary,587284,587286,-197.51,-936.52,281.13,122.07,109.86,115.97
Stationary,587294,587295,-196.17,-937.5,278.56,115.97,97.66,170.9
Stationary,587303,587305,-193.48,-937.38,275.88,115.97,97.66,195.31
Stationary,587313,587315,-189.82,-936.4,275.15,115.97,109.86,219.73
Stationary,587323,587325,-182.37,-935.79,275.51,97.66,134.28,225.83
Stationary,587333,587335,-177.25,-935.67,276.0,85.45,177.0,219.73
Stationary,587343,587345,-177.73,-937.26,276.98,85.45,201.42,213.62
Stationary,587353,587355,-178.83,-939.7,278.44,85.45,183.11,195.31
Stationary,587363,587364,-179.57,-938.96,280.15,91.55,128.17,170.9
Stationary,587372,587374,-180.42,-936.4,281.37,91.55,54.93,170.9
Stationary,587382,587384,-179.57,-935.06,281.37,79.35,0.0,189.21
Stationary,587392,587394,-177.86,-934.94,281.01,61.04,-30.52,189.21
Stationary,587402,587404,-175.05,-935.79,280.27,42.72,-30.52,183.11
Stationary,587412,587413,-172.24,-937.87,280.4,30.52,-18.31,158.69
Stationary,587422,587423,-174.32,-940.43,282.59,18.31,-6.1,134.28
Stationary,587431,587433,-176.76,-942.26,285.4,30.52,-24.41,103.76
Stationary,587441,587443,-175.9,-942.38,286.5,42.72,-61.04,73.24
Stationary,587451,587453,-178.96,-940.06,286.13,54.93,-61.04,61.04
Stationary,587461,587463,-184.2,-937.62,286.74,61.04,-73.24,73.24
Stationary,587471,587472,-182.25,-935.06,287.11,67.14,-91.55,61.04
Stationary,587481,587482,-175.9,-928.22,286.74,73.24,-85.45,42.72
Stationary,587490,587492,-178.71,-923.83,289.06,42.72,-48.83,36.62
Stationary,587500,587502,-187.74,-927.73,291.99,30.52,-48.83,12.21
Stationary,587510,587512,-190.67,-932.74,292.72,48.83,-97.66,-48.83
Stationary,587520,587522,-190.55,-933.59,291.87,85.45,-158.69,-91.55
Stationary,587530,587532,-193.48,-932.37,289.79,103.76,-189.21,-73.24
Stationary,587540,587542,-197.14,-933.11,286.74,115.97,-183.11,-42.72
Stationary,587550,587551,-191.89,-932.37,282.96,134.28,-140.38,-18.31
Stationary,587559,587561,-184.81,-929.57,279.66,128.17,-30.52,12.21
Stationary,587569,587571,-189.7,-933.35,280.15,109.86,85.45,61.04
Stationary,587579,587581,-198.24,-939.82,282.47,122.07,146.48,79.35
Stationary,587589,587590,-199.46,-941.04,282.71,146.48,122.07,73.24
Stationary,587599,587601,-198.12,-939.09,281.62,152.59,85.45,91.55
Stationary,587608,587610,-199.71,-937.62,281.25,152.59,48.83,128.17
Stationary,587618,587620,-199.95,-936.28,279.91,140.38,6.1,140.38
Stationary,587628,587630,-191.89,-933.96,276.12,134.28,-6.1,152.59
Stationary,587638,587640,-180.91,-931.27,272.71,109.86,30.52,164.79
Stationary,587648,587650,-180.18,-931.27,272.09,97.66,91.55,164.79
Stationary,587658,587660,-186.65,-933.84,274.05,91.55,122.07,140.38
Stationary,587667,587669,-188.23,-936.04,276.12,97.66,91.55,103.76
Stationary,587677,587679,-186.04,-935.79,278.44,103.76,48.83,61.04
Stationary,587687,587689,-187.87,-934.94,281.01,103.76,-18.31,61.04
Stationary,587697,587699,-189.33,-933.23,281.37,91.55,-97.66,67.14
Stationary,587707,587709,-185.18,-930.18,280.52,79.35,-140.38,73.24
Stationary,587717,587718,-181.88,-928.47,278.93,54.93,-122.07,97.66
Stationary,587726,587728,-181.88,-931.52,277.95,42.72,-91.55,115.97
Stationary,587736,587738,-182.37,-935.06,278.69,48.83,-61.04,85.45
Stationary,587746,587748,-185.06,-934.57,280.4,54.93,-48.83,67.14
Stationary,587756,587758,-188.72,-934.33,282.96,61.04,-48.83,73.24
Stationary,587766,587768,-189.94,-934.57,284.79,67.14,-73.24,73.24
Stationary,587776,587778,-190.19,-933.59,285.16,61.04,-103.76,85.45
Stationary,587785,587787,-191.28,-934.08,284.18,42.72,-115.97,122.07
Stationary,587795,587797,-192.02,-936.28,283.81,36.62,-115.97,146.48
Stationary,587805,587807,-192.14,-937.26,285.16,36.62,-103.76,146.48
Stationary,587815,587817,-192.02,-937.62,285.64,42.72,-79.35,158.69
Stationary,587825,587827,-189.21,-936.16,284.91,54.93,-54.93,146.48
Stationary,587835,587837,-187.38,-932.37,284.67,61.04,-24.41,122.07
Stationary,587844,587846,-189.94,-930.54,285.77,48.83,-6.1,115.97
Stationary,587854,587856,-190.19,-932.13,287.35,48.83,-12.21,103.76
Stationary,587864,587866,-187.5,-932.37,289.06,54.93,-48.83,67.14
Stationary,587874,587876,-188.96,-930.66,289.79,54.93,-79.35,54.93
Stationary,587884,587886,-192.02,-931.64,288.57,67.14,-122.07,61.04
Stationary,587894,587896,-192.14,-933.35,286.01,79.35,-158.69,24.41
Stationary,587903,587905,-188.23,-932.74,283.57,85.45,-158.69,12.21
Stationary,587913,587915,-185.18,-932.37,282.84,79.35,-128.17,18.31
Stationary,587923,587925,-187.38,-933.23,283.2,73.24,-85.45,24.41
Stationary,587933,587935,-190.19,-934.57,283.2,73.24,-73.24,36.62
Stationary,587943,587945,-187.5,-934.57,283.2,73.24,-79.35,42.72
Stationary,587953,587955,-186.28,-933.11,283.81,73.24,-73.24,36.62
Stationary,587963,587964,-190.43,-935.06,283.94,67.14,-85.45,36.62
Stationary,587972,587974,-189.45,-936.65,283.33,79.35,-109.86,18.31
Stationary,587982,587984,-184.33,-934.57,282.35,91.55,-109.86,6.1
Stationary,587992,587994,-181.52,-932.5,281.62,91.55,-79.35,24.41
Stationary,588002,588004,-183.59,-932.13,281.98,85.45,-24.41,42.72
Stationary,588011,588013,-187.26,-934.33,282.1,79.35,24.41,48.83
Stationary,588021,588023,-188.11,-937.01,281.01,79.35,36.62,48.83
Stationary,588031,588033,-187.74,-938.35,280.76,85.45,48.83,54.93
Stationary,588041,588043,-188.23,-935.79,282.1,103.76,48.83,54.93
Stationary,588051,588053,-187.74,-929.57,282.71,97.66,42.72,48.83
Stationary,588061,588063,-184.08,-923.46,282.23,85.45,48.83,42.72
Stationary,588071,588073,-183.35,-919.31,281.98,61.04,61.04,48.83
Stationary,588081,588083,-183.96,-918.95,281.13,54.93,54.93,42.72
Stationary,588090,588092,-181.52,-922.0,279.17,42.72,42.72,18.31
Stationary,588100,588102,-181.76,-927.12,277.1,30.52,36.62,6.1
Stationary,588110,588112,-185.42,-934.08,277.1,36.62,24.41,-6.1
Stationary,588120,588122,-189.82,-939.7,280.76,42.72,12.21,-48.83
Stationary,588130,588132,-193.12,-941.53,283.81,36.62,-12.21,-73.24
Stationary,588140,588142,-193.97,-940.31,283.33,36.62,-36.62,-54.93
Stationary,588149,588151,-194.95,-937.5,282.1,24.41,-24.41,-24.41
Stationary,588159,588161,-194.58,-931.88,281.74,0.0,0.0,18.31
Stationary,588169,588171,-192.14,-927.73,283.08,-30.52,24.41,42.72
Stationary,588179,588181,-191.65,-926.51,286.38,-48.83,48.83,54.93
Stationary,588189,588191,-190.92,-924.44,288.7,-42.72,42.72,36.62
Stationary,588198,588200,-190.31,-923.34,288.09,-36.62,42.72,6.1
Stationary,588209,588210,-190.55,-923.71,286.62,-12.21,18.31,-18.31
Stationary,588218,588220,-188.84,-923.58,286.01,12.21,0.0,-54.93
Stationary,588228,588230,-186.52,-924.07,286.13,18.31,0.0,-79.35
Stationary,588238,588240,-186.04,-926.88,286.38,12.21,12.21,-48.83
Stationary,588248,588250,-188.72,-931.03,285.77,6.1,30.52,-6.1
Stationary,588258,588259,-191.28,-934.2,284.3,6.1,48.83,12.21
Stationary,588267,588269,-193.12,-936.28,282.1,0.0,36.62,24.41
Stationary,588277,588279,-194.95,-937.87,280.52,-6.1,24.41,36.62
Stationary,588287,588289,-190.67,-938.84,279.54,-6.1,-6.1,18.31
Stationary,588297,588299,-183.59,-936.89,279.05,-12.21,-18.31,12.21
Stationary,588307,588309,-182.74,-933.96,278.56,-24.41,6.1,24.41
Stationary,588317,588319,-182.13,-932.86,277.59,-24.41,36.62,12.21
Stationary,588327,588328,-180.42,-932.62,276.86,-24.41,61.04,-6.1
Stationary,588336,588338,-183.23,-932.13,277.22,-18.31,73.24,6.1
Stationary,588346,588348,-188.11,-933.59,277.71,-24.41,67.14,0.0
Stationary,588356,588358,-189.94,-937.38,276.49,-18.31,48.83,-12.21
Stationary,588366,588368,-185.55,-938.96,275.02,-12.21,48.83,-24.41
Stationary,588376,588377,-182.62,-936.89,275.02,-24.41,67.14,-36.62
Stationary,588386,588387,-185.06,-935.55,276.37,-36.62,79.35,-36.62
Stationary,588395,588397,-185.18,-934.33,277.59,-48.83,73.24,-54.93
Stationary,588405,588407,-183.11,-932.13,278.69,-67.14,54.93,-73.24
Stationary,588415,588417,-183.72,-929.81,279.05,-79.35,24.41,-79.35
Stationary,588425,588426,-184.94,-928.96,278.44,-79.35,0.0,-79.35
Stationary,588435,588437,-184.57,-928.22,276.49,-85.45,-12.21,-91.55
Stationary,588445,588447,-182.25,-927.37,273.07,-85.45,-18.31,-85.45
Stationary,588454,588456,-180.54,-928.1,270.87,-91.55,-6.1,-91.55
Stationary,588464,588466,-182.62,-929.2,271.36,-97.66,18.31,-122.07
Stationary,588474,588476,-188.23,-930.42,273.07,-103.76,0.0,-170.9
Stationary,588484,588486,-193.73,-931.15,274.66,-109.86,-54.93,-231.93
Stationary,588493,588495,-196.66,-932.13,275.15,-115.97,-134.28,-274.66
Stationary,588503,588505,-196.66,-931.4,273.07,-115.97,-213.62,-286.87
Stationary,588513,588515,-193.48,-930.3,269.41,-134.28,-262.45,-274.66
Stationary,588523,588525,-191.28,-933.11,266.97,-158.69,-250.24,-250.24
Stationary,588533,588535,-190.92,-937.13,266.11,-164.79,-201.42,-219.73
Stationary,588543,588545,-188.35,-940.67,265.38,-152.59,-164.79,-207.52
Stationary,588553,588554,-184.94,-942.38,265.01,-128.17,-140.38,-207.52
Stationary,588562,588564,-185.79,-943.73,267.7,-115.97,-115.97,-201.42
Stationary,588573,588574,-184.94,-945.56,269.78,-103.76,-103.76,-189.21
Stationary,588582,588584,-175.78,-945.56,268.07,-85.45,-73.24,-189.21
Stationary,588592,588594,-168.82,-943.48,267.09,-103.76,-18.31,-170.9
Stationary,588602,588604,-171.87,-944.7,269.78,-128.17,42.72,-115.97
Stationary,588612,588614,-172.24,-949.1,271.61,-128.17,61.04,-103.76
Stationary,588622,588624,-167.48,-947.88,272.46,-128.17,61.04,-134.28
Stationary,588631,588633,-168.95,-945.43,274.54,-146.48,67.14,-128.17
Stationary,588641,588643,-172.36,-948.36,276.49,-146.48,54.93,-134.28
Stationary,588651,588653,-166.87,-948.49,277.22,-134.28,24.41,-189.21
Stationary,588661,588663,-161.25,-944.58,277.95,-134.28,0.0,-219.73
Stationary,588671,588672,-161.5,-943.73,279.3,-146.48,-24.41,-225.83
Stationary,588681,588683,-160.77,-943.6,281.01,-134.28,-48.83,-268.55
Stationary,588690,588692,-162.11,-941.04,281.86,-115.97,-79.35,-329.59
Stationary,588700,588702,-164.06,-937.87,281.37,-109.86,-109.86,-354.0
Stationary,588710,588712,-167.11,-937.01,280.88,-103.76,-122.07,-378.42
Stationary,588720,588722,-172.61,-937.5,279.54,-85.45,-122.07,-396.73
Stationary,588730,588732,-171.87,-935.55,275.76,-73.24,-134.28,-402.83
Stationary,588740,588742,-165.28,-934.33,271.73,-79.35,-134.28,-421.14
Stationary,588749,588751,-163.21,-933.96,269.53,-91.55,-91.55,-408.94
Stationary,588759,588761,-166.02,-932.98,269.9,-103.76,-67.14,-415.04
Stationary,588769,588771,-170.65,-934.45,270.39,-115.97,-61.04,-439.45
Stationary,588779,588781,-174.68,-936.4,269.53,-115.97,-67.14,-476.07
Stationary,588789,588791,-175.42,-937.5,267.09,-109.86,-109.86,-512.7
Stationary,588798,588800,-176.64,-937.99,263.79,-103.76,-158.69,-537.11
Stationary,588808,588810,-178.1,-938.11,261.35,-97.66,-195.31,-543.21
Stationary,588818,588820,-175.9,-938.48,259.28,-103.76,-225.83,-555.42
Stationary,588828,588830,-171.63,-938.48,257.69,-115.97,-225.83,-567.63
Stationary,588838,588840,-170.65,-938.23,255.74,-115.97,-219.73,-579.83
Stationary,588848,588850,-170.9,-938.72,251.59,-115.97,-207.52,-592.04
Stationary,588857,588859,-167.11,-940.67,248.17,-128.17,-219.73,-604.25
Stationary,588868,588870,-167.6,-942.14,249.02,-134.28,-262.45,-653.08
Stationary,588877,588879,-170.53,-937.87,249.02,-140.38,-329.59,-659.18
Stationary,588887,588889,-167.36,-937.99,248.66,-164.79,-372.31,-659.18
Stationary,588897,588899,-166.99,-937.87,245.85,-195.31,-537.11,-769.04
Stationary,588907,588909,-170.41,-932.13,242.19,-219.73,-579.83,-769.04
Stationary,588917,588919,-176.15,-932.74,246.58,-231.93,-659.18,-805.66
Stationary,588927,588929,-181.27,-930.3,248.9,-268.55,-903.32,-903.32
Stationary,588936,588938,-174.8,-925.05,245.0,-299.07,-1025.39,-897.22
Stationary,588946,588948,-174.56,-924.32,247.8,-311.28,-1055.91,-885.01
Stationary,588956,588958,-181.76,-928.34,250.12,-347.9,-1184.08,-860.6
Stationary,588966,588968,-176.88,-935.06,246.95,-341.8,-1214.6,-848.39
Stationary,588976,588977,-166.26,-939.58,244.87,-329.59,-1184.08,-799.56
Stationary,588986,588987,-158.57,-938.96,242.8,-341.8,-1086.43,-720.21
Stationary,588995,588997,-161.5,-941.77,244.26,-360.11,-921.63,-634.77
Stationary,589005,589007,-165.89,-949.1,248.17,-372.31,-830.08,-604.25
Stationary,589015,589017,-160.4,-953.86,251.34,-378.42,-775.15,-579.83
Stationary,589025,589027,-159.67,-960.08,255.13,-390.62,-744.63,-531.01
Stationary,589035,589036,-160.64,-968.38,258.54,-402.83,-781.25,-476.07
Stationary,589045,589047,-156.13,-972.78,260.5,-408.94,-848.39,-463.87
Stationary,589054,589056,-158.57,-967.41,265.87,-402.83,-921.63,-463.87
Stationary,589064,589066,-158.94,-968.14,272.71,-439.45,-1031.49,-463.87
Stationary,589074,589076,-148.32,-978.88,274.9,-427.25,-1129.15,-488.28
Stationary,589084,589086,-141.72,-972.66,277.83,-354.0,-1202.39,-524.9
Stationary,589094,589096,-137.7,-966.43,279.17,-372.31,-1263.43,-518.8
Stationary,589104,589106,-129.39,-972.29,278.08,-341.8,-1257.32,-469.97
Stationary,589113,589115,-119.38,-973.02,278.69,-280.76,-1208.5,-451.66
Stationary,589123,589125,-110.23,-967.53,279.54,-238.04,-1123.05,-384.52
Stationary,589133,589135,-105.96,-961.55,280.76,-195.31,-1013.18,-280.76
Stationary,589143,589145,-103.76,-959.72,280.88,-170.9,-903.32,-201.42
Stationary,589153,589155,-99.98,-959.23,278.93,-128.17,-823.97,-140.38
Stationary,589162,589164,-94.48,-959.35,276.0,-85.45,-750.73,-85.45
Stationary,589172,589174,-90.58,-961.55,273.93,-54.93,-701.9,-61.04
Stationary,589182,589184,-87.89,-963.13,273.19,-18.31,-677.49,-79.35
Stationary,589192,589194,-82.03,-961.91,271.12,12.21,-671.39,-115.97
Stationary,589202,589204,-75.2,-959.59,267.58,30.52,-665.28,-152.59
Stationary,589212,589213,-71.9,-958.98,263.79,42.72,-653.08,-183.11
Stationary,589222,589224,-69.58,-962.4,259.89,48.83,-640.87,-225.83
Stationary,589231,589233,-67.63,-965.33,255.86,61.04,-604.25,-280.76
Stationary,589241,589243,-70.07,-966.8,253.42,73.24,-579.83,-335.69
Stationary,589251,589253,-71.78,-970.09,252.56,91.55,-573.73,-396.73
Stationary,589261,589263,-71.29,-971.68,250.73,109.86,-573.73,-445.56
Stationary,589271,589272,-73.73,-971.44,249.63,122.07,-579.83,-469.97
Stationary,589281,589283,-76.66,-970.58,247.68,122.07,-592.04,-476.07
Stationary,589291,589292,-72.88,-967.65,242.8,134.28,-610.35,-476.07
Stationary,589300,589302,-67.75,-961.43,238.89,134.28,-604.25,-463.87
Stationary,589310,589312,-71.78,-956.05,237.55,109.86,-585.94,-396.73
Stationary,589320,589322,-74.71,-955.44,237.06,85.45,-598.14,-341.8
Stationary,589330,589332,-72.51,-954.47,235.11,61.04,-604.25,-323.49
Stationary,589340,589341,-72.14,-953.37,230.83,24.41,-628.66,-292.97
Stationary,589349,589351,-76.17,-959.72,228.27,-24.41,-653.08,-238.04
Stationary,589359,589361,-79.1,-973.39,228.27,-67.14,-738.53,-231.93
Stationary,589369,589371,-79.1,-984.37,230.47,-91.55,-848.39,-274.66
Stationary,589379,589381,-84.11,-988.89,233.76,-109.86,-988.77,-323.49
Stationary,589389,589391,-86.06,-989.87,234.74,-115.97,-1159.67,-421.14
Stationary,589399,589401,-81.42,-982.67,232.91,-103.76,-1330.57,-549.32
Stationary,589408,589410,-82.4,-967.53,230.83,-122.07,-1452.64,-622.56
Stationary,589418,589420,-84.84,-954.22,230.96,-152.59,-1550.29,-659.18
Stationary,589428,589430,-82.15,-945.43,233.89,-189.21,-1599.12,-683.59
Stationary,589438,589440,-80.69,-939.94,238.65,-207.52,-1599.12,-689.7
Stationary,589448,589450,-83.37,-939.45,241.33,-207.52,-1531.98,-622.56
Stationary,589458,589459,-81.79,-944.58,241.7,-189.21,-1440.43,-555.42
Stationary,589467,589469,-76.9,-951.66,243.65,-158.69,-1300.05,-500.49
Stationary,589477,589479,-73.73,-957.03,244.14,-103.76,-1086.43,-408.94
Stationary,589487,589489,-65.06,-956.54,242.43,-36.62,-805.66,-341.8
Stationary,589497,589499,-61.77,-953.0,243.04,-6.1,-482.18,-262.45
Stationary,589507,589509,-64.45,-953.49,245.85,0.0,-189.21,-134.28
Stationary,589516,589518,-62.01,-954.96,251.22,12.21,54.93,-42.72
Stationary,589527,589529,-67.99,-957.89,257.32,12.21,225.83,24.41
Stationary,589536,589538,-80.93,-964.72,260.99,24.41,286.87,79.35
Stationary,589546,589548,-85.69,-971.07,261.72,54.93,238.04,79.35
Stationary,589556,589558,-81.3,-968.02,259.89,91.55,140.38,30.52
Stationary,589566,589568,-78.12,-958.25,257.81,97.66,61.04,18.31
Stationary,589576,589577,-79.83,-957.64,257.08,79.35,6.1,36.62
Stationary,589586,589587,-75.32,-963.62,257.32,85.45,-54.93,-6.1
Stationary,589595,589597,-67.5,-963.87,258.3,103.76,-79.35,-48.83
Stationary,589605,589607,-67.5,-964.48,260.01,115.97,-79.35,-48.83
Stationary,589615,589617,-68.97,-967.53,261.47,146.48,-97.66,-67.14
Stationary,589625,589627,-69.34,-965.7,260.86,183.11,-109.86,-103.76
Stationary,589635,589637,-69.21,-959.35,258.79,207.52,-122.07,-67.14
Stationary,589645,589646,-67.02,-954.59,256.47,219.73,-103.76,-6.1
Stationary,589654,589656,-68.73,-953.61,253.05,231.93,-42.72,54.93
Stationary,589664,589666,-70.56,-953.61,249.76,238.04,36.62,128.17
Stationary,589674,589676,-69.21,-955.57,248.29,238.04,122.07,201.42
Stationary,589684,589686,-68.85,-957.28,247.8,244.14,225.83,244.14
Stationary,589694,589696,-71.29,-955.69,247.19,238.04,292.97,256.35
Stationary,589704,589706,-75.93,-954.35,247.07,231.93,311.28,262.45
Stationary,589714,589715,-73.61,-952.15,245.97,231.93,286.87,250.24
Stationary,589723,589725,-69.7,-947.27,244.02,225.83,244.14,219.73
Stationary,589733,589735,-75.93,-947.27,242.31,195.31,207.52,213.62
Stationary,589743,589745,-78.0,-955.81,239.14,183.11,134.28,177.0
Stationary,589753,589754,-65.92,-962.28,234.99,195.31,79.35,103.76
