label,timestamp1,timestamp2,x_out_fir,y_out_fir,z_out_fir
Chest press,,,-50.067848205566406,511.24371337890625,960.6289672851562
Chest press,,,-37.507606506347656,502.7277526855469,940.5364379882812
Chest press,,,-34.40756607055664,482.1986083984375,923.2620849609375
Chest press,,,-41.15283966064453,455.9202575683594,912.1836547851562
Chest press,,,-53.01573181152344,428.11236572265625,906.1810302734375
Chest press,,,-61.06175994873047,401.08917236328125,902.003662109375
Chest press,,,-55.91756057739258,378.8420104980469,898.4822998046875
Chest press,,,-34.16651153564453,366.5438232421875,896.5422973632812
Chest press,,,0.9559891223907471,364.063232421875,897.4352416992188
Chest press,,,41.37825012207031,364.98724365234375,902.0892944335938
Chest press,,,76.28768920898438,362.9283447265625,911.0595703125
Chest press,,,96.7150650024414,355.3231506347656,924.53271484375
Chest press,,,99.16828918457031,344.0163269042969,941.5112915039062
Chest press,,,87.03642272949219,332.5076904296875,959.663818359375
Chest press,,,67.20025634765625,323.0090637207031,976.36572265625
Chest press,,,45.09695053100586,316.3374328613281,990.215087890625
Chest press,,,24.11585235595703,313.2164306640625,1001.2542114257812
Chest press,,,8.016303062438965,315.77288818359375,1009.9418334960938
Chest press,,,0.5769258737564087,326.7606201171875,1016.185791015625
Chest press,,,1.933998703956604,347.4140319824219,1019.8034057617188
Chest press,,,6.7733917236328125,376.03985595703125,1021.19287109375
Chest press,,,7.730025768280029,407.7674865722656,1021.1896362304688
Chest press,,,-0.9348978996276855,436.43255615234375,1020.58154296875
Chest press,,,-21.549819946289062,457.32183837890625,1020.040283203125
Chest press,,,-51.03458786010742,468.3285217285156,1020.1669921875
Chest press,,,-80.54400634765625,469.6807861328125,1020.6296997070312
Chest press,,,-99.23725891113281,463.67474365234375,1019.4386596679688
Chest press,,,-99.62706756591797,454.6925354003906,1013.7266235351562
Chest press,,,-80.88375091552734,448.19171142578125,1001.6627197265625
Chest press,,,-49.34443664550781,447.93914794921875,983.9215698242188
Chest press,,,-16.824155807495117,453.6175231933594,963.8617553710938
Chest press,,,3.571526050567627,460.7989807128906,946.3948364257812
Chest press,,,4.3581366539001465,463.6158142089844,935.9807739257812
Chest press,,,-11.750816345214844,458.6359558105469,934.83642578125
Chest press,,,-34.17878341674805,447.18975830078125,942.0918579101562
Chest press,,,-52.74180221557617,433.7377624511719,954.5224609375
Chest press,,,-63.543601989746094,422.7943115234375,967.7064208984375
Chest press,,,-67.48107147216797,415.9706115722656,976.8822631835938
Chest press,,,-67.10762023925781,411.3371887207031,978.6334228515625
Chest press,,,-65.80307006835938,406.4178466796875,971.83203125
Chest press,,,-66.36790466308594,400.7337646484375,958.0300903320312
Chest press,,,-68.72209930419922,396.4903259277344,941.0355224609375
Chest press,,,-70.22403717041016,395.0755920410156,925.8611450195312
Chest press,,,-69.34431457519531,394.68865966796875,917.5743408203125
Chest press,,,-67.42982482910156,392.1453857421875,918.4135131835938
Chest press,,,-65.60503387451172,386.26007080078125,926.2661743164062
Chest press,,,-62.19942092895508,379.7533264160156,936.3532104492188
Chest press,,,-54.36631774902344,376.5182189941406,944.5437622070312
Chest press,,,-42.01480484008789,377.69464111328125,949.1494140625
Chest press,,,-29.35837173461914,379.5264587402344,949.8773803710938
Chest press,,,-21.789043426513672,375.15826416015625,946.6406860351562
Chest press,,,-21.851829528808594,359.1073913574219,940.0044555664062
Chest press,,,-29.016284942626953,331.51824951171875,932.8732299804688
Chest press,,,-42.056732177734375,298.46551513671875,929.7180786132812
Chest press,,,-59.94853591918945,267.4428405761719,932.8323364257812
Chest press,,,-80.35531616210938,242.7706756591797,940.52734375
Chest press,,,-99.696533203125,224.23123168945312,949.8522338867188
Chest press,,,-116.17340087890625,208.8319854736328,959.8522338867188
Chest press,,,-130.38180541992188,192.77288818359375,970.8989868164062
Chest press,,,-142.70069885253906,173.66001892089844,982.4899291992188
Chest press,,,-151.2755126953125,152.15028381347656,993.0296020507812
Chest press,,,-152.50169372558594,130.90972900390625,1001.1395874023438
Chest press,,,-143.3788299560547,112.08329772949219,1006.0396118164062
Chest press,,,-124.56066131591797,95.81208801269531,1006.9951782226562
Chest press,,,-101.97382354736328,80.79225158691406,1003.8732299804688
Chest press,,,-82.83666229248047,65.61339569091797,998.3423461914062
Chest press,,,-70.65396118164062,50.121097564697266,993.880859375
Chest press,,,-65.6633071899414,35.701744079589844,993.5413208007812
Chest press,,,-67.33219146728516,24.03694725036621,997.7584838867188
Chest press,,,-74.18545532226562,15.787399291992188,1004.8694458007812
Chest press,,,-82.6351547241211,10.649490356445312,1012.1231689453125
Chest press,,,-89.60034942626953,7.628555774688721,1016.6039428710938
Chest press,,,-95.34474182128906,5.039276123046875,1016.7882690429688
Chest press,,,-101.61385345458984,1.260350227355957,1013.3699951171875
Chest press,,,-108.68319702148438,-3.35180926322937,1008.722900390625
Chest press,,,-114.65447235107422,-6.318998336791992,1004.443603515625
Chest press,,,-115.82240295410156,-6.026261329650879,999.7540283203125
Chest press,,,-107.38520050048828,-3.600466012954712,991.8549194335938
Chest press,,,-86.00254821777344,-1.5389195680618286,978.502197265625
Chest press,,,-53.91785430908203,-1.176154375076294,961.3327026367188
Chest press,,,-19.40227508544922,-2.9177463054656982,945.5885620117188
Chest press,,,8.169861793518066,-7.274873733520508,936.325439453125
Chest press,,,23.187721252441406,-13.942621231079102,933.8140869140625
Chest press,,,25.410274505615234,-21.388317108154297,934.229248046875
Chest press,,,18.742761611938477,-28.089975357055664,934.0516357421875
Chest press,,,10.025301933288574,-34.32270812988281,932.738037109375
Chest press,,,5.99615478515625,-42.20944595336914,931.9143676757812
Chest press,,,9.997818946838379,-53.58523941040039,932.559326171875
Chest press,,,22.034421920776367,-68.01245880126953,934.0204467773438
Chest press,,,40.251834869384766,-83.51148223876953,934.4613647460938
Chest press,,,64.50006103515625,-98.1764144897461,931.982177734375
Chest press,,,96.49339294433594,-111.07582092285156,925.281494140625
Chest press,,,136.97486877441406,-122.13301086425781,914.09130859375
Chest press,,,180.98887634277344,-132.54348754882812,900.0213623046875
Chest press,,,215.59579467773438,-145.67005920410156,887.3828735351562
Chest press,,,227.72308349609375,-164.28541564941406,882.8743286132812
Chest press,,,212.94781494140625,-188.55865478515625,892.0494995117188
Chest press,,,178.92860412597656,-217.880859375,914.8576049804688
Chest press,,,138.12005615234375,-253.69406127929688,942.4013671875
Chest press,,,100.83733367919922,-299.2230529785156,956.8597412109375
Chest press,,,77.6556167602539,-353.2774658203125,939.1273803710938
Chest press,,,72.07112884521484,-404.9049987792969,883.5198974609375
