label,timestamp1,timestamp2,x_out_fir,y_out_fir,z_out_fir
Bicep curl,,,-139.1295623779297,773.8421630859375,193.04725646972656
Bicep curl,,,-145.6804656982422,777.7031860351562,179.11251831054688
Bicep curl,,,-166.29083251953125,785.415283203125,158.78936767578125
Bicep curl,,,-190.62548828125,798.207275390625,134.29562377929688
Bicep curl,,,-205.32431030273438,814.9314575195312,110.07833099365234
Bicep curl,,,-203.62339782714844,832.943359375,91.05113220214844
Bicep curl,,,-191.52833557128906,849.9790649414062,79.06130981445312
Bicep curl,,,-183.42086791992188,865.5308227539062,72.06627655029297
Bicep curl,,,-191.08596801757812,879.5894775390625,65.10633087158203
Bicep curl,,,-216.40988159179688,892.39599609375,54.65388870239258
Bicep curl,,,-249.45919799804688,905.0328369140625,42.44487762451172
Bicep curl,,,-276.9800109863281,917.5792236328125,33.071590423583984
Bicep curl,,,-291.30029296875,928.700927734375,29.782825469970703
Bicep curl,,,-290.9316711425781,936.0903930664062,31.61332893371582
Bicep curl,,,-279.6842041015625,937.8256225585938,35.23242950439453
Bicep curl,,,-262.4744873046875,934.2868041992188,38.43385314941406
Bicep curl,,,-244.666748046875,926.9180297851562,40.70247268676758
Bicep curl,,,-232.33763122558594,917.3156127929688,43.36985778808594
Bicep curl,,,-229.49041748046875,906.1876220703125,47.537818908691406
Bicep curl,,,-236.89749145507812,892.9521484375,51.845054626464844
Bicep curl,,,-251.0023956298828,878.0262451171875,52.887123107910156
Bicep curl,,,-266.5753173828125,863.5439453125,47.77539825439453
Bicep curl,,,-279.1432189941406,852.21728515625,37.4265022277832
Bicep curl,,,-284.68341064453125,844.9724731445312,25.38193702697754
Bicep curl,,,-280.5364685058594,839.9310302734375,14.841585159301758
Bicep curl,,,-267.40179443359375,834.036376953125,6.826138019561768
Bicep curl,,,-250.07432556152344,825.173583984375,-1.385634183883667
Bicep curl,,,-236.1026611328125,813.1513061523438,-15.173316955566406
Bicep curl,,,-234.38946533203125,799.38525390625,-40.045127868652344
Bicep curl,,,-250.74989318847656,787.4419555664062,-75.19558715820312
Bicep curl,,,-279.84051513671875,781.7684326171875,-110.66885375976562
Bicep curl,,,-305.8273010253906,783.5914306640625,-132.96749877929688
Bicep curl,,,-313.7456359863281,788.982666015625,-136.3933563232422
Bicep curl,,,-299.8367614746094,791.924560546875,-127.78775787353516
Bicep curl,,,-274.12542724609375,787.6011352539062,-119.17402648925781
Bicep curl,,,-253.3671875,773.6381225585938,-121.7944107055664
Bicep curl,,,-250.35238647460938,751.0780639648438,-142.28768920898438
Bicep curl,,,-268.4085693359375,724.5347900390625,-181.83544921875
