label,timestamp1,timestamp2,x_out_fir,y_out_fir,z_out_fir,gyro_x_fir,gyro_y_fir,gyro_z_fir
ChestPress,,,-216.0338134765625,189.97276306152344,940.0662841796875,-500.3160095214844,-1293.8441162109375,830.671875
ChestPress,,,-201.8662567138672,178.71945190429688,952.8164672851562,-451.49493408203125,-1322.50732421875,818.7705688476562
ChestPress,,,-198.06451416015625,170.4241180419922,973.1498413085938,-555.7350463867188,-1167.31494140625,926.2503051757812
ChestPress,,,-217.97911071777344,160.53431701660156,1002.2281494140625,-799.5064697265625,-1087.7955322265625,1187.04296875
ChestPress,,,-260.2167663574219,150.03831481933594,1036.117919921875,-1077.5902099609375,-1439.3082275390625,1543.9166259765625
ChestPress,,,-306.54791259765625,143.8778839111328,1064.7847900390625,-1263.9083251953125,-2426.13232421875,1848.815673828125
ChestPress,,,-329.43792724609375,145.25537109375,1078.190185546875,-1243.474853515625,-3895.596435546875,1937.576171875
ChestPress,,,-305.78192138671875,155.27786254882812,1073.3592529296875,-982.9185180664062,-5397.353515625,1734.029052734375
ChestPress,,,-231.1840057373047,176.60044860839844,1053.9794921875,-584.009521484375,-6453.7099609375,1304.2626953125
ChestPress,,,-123.19279479980469,210.86740112304688,1026.6297607421875,-255.25929260253906,-6805.998046875,814.9937744140625
ChestPress,,,-10.379365921020508,252.2377471923828,998.3338623046875,-165.76353454589844,-6503.67431640625,417.049560546875
ChestPress,,,82.91838073730469,287.54461669921875,975.2337036132812,-301.3880615234375,-5799.96875,147.82858276367188
ChestPress,,,144.4313201904297,305.6931457519531,960.4615478515625,-483.07696533203125,-4970.943359375,-72.14596557617188
ChestPress,,,173.87734985351562,305.99468994140625,952.4216918945312,-519.0176391601562,-4194.166015625,-371.90155029296875
ChestPress,,,179.5943603515625,297.497802734375,946.4462890625,-320.3895263671875,-3535.86865234375,-842.3131713867188
ChestPress,,,173.53250122070312,291.6045227050781,939.4181518554688,64.4299087524414,-3012.617431640625,-1482.792236328125
ChestPress,,,165.77423095703125,294.72003173828125,930.931396484375,504.1832275390625,-2641.248291015625,-2206.221435546875
ChestPress,,,162.55307006835938,305.7447814941406,922.3980102539062,880.9185791015625,-2425.64306640625,-2892.82421875
ChestPress,,,166.94126892089844,319.5415954589844,915.2318115234375,1134.737060546875,-2326.7724609375,-3454.759521484375
ChestPress,,,178.09451293945312,332.3159484863281,909.5121459960938,1251.50732421875,-2246.920654296875,-3860.2861328125
ChestPress,,,191.12814331054688,342.7758483886719,904.1585083007812,1205.0572509765625,-2059.13623046875,-4116.90234375
ChestPress,,,199.50120544433594,350.14752197265625,897.5545043945312,974.3773193359375,-1677.2969970703125,-4247.5615234375
ChestPress,,,198.84625244140625,353.05609130859375,889.6124267578125,597.5057373046875,-1098.2882080078125,-4269.7421875
ChestPress,,,188.23956298828125,351.1380920410156,882.8798217773438,188.1075897216797,-399.01824951171875,-4190.5634765625
ChestPress,,,167.95201110839844,346.3652038574219,881.3943481445312,-143.482666015625,319.114990234375,-4013.826904296875
ChestPress,,,140.1361541748047,341.142822265625,888.3599853515625,-346.9386291503906,983.5438232421875,-3763.437255859375
ChestPress,,,109.31208801269531,336.99786376953125,904.8050537109375,-433.31610107421875,1556.627197265625,-3483.0244140625
ChestPress,,,78.53600311279297,335.06927490234375,929.1984252929688,-454.57421875,2019.5870361328125,-3195.096923828125
ChestPress,,,46.40320587158203,335.8678894042969,958.8525390625,-461.173095703125,2338.234130859375,-2887.4150390625
ChestPress,,,8.993661880493164,339.381591796875,991.5427856445312,-483.9337463378906,2443.9814453125,-2546.340576171875
ChestPress,,,-31.601675033569336,344.7246398925781,1024.8221435546875,-499.66357421875,2263.746337890625,-2206.24267578125
ChestPress,,,-63.601806640625,351.9827880859375,1055.0369873046875,-438.58795166015625,1794.3759765625,-1943.8585205078125
ChestPress,,,-73.5805892944336,364.01190185546875,1077.4166259765625,-262.9046630859375,1147.5052490234375,-1806.489990234375
ChestPress,,,-56.981719970703125,384.10888671875,1088.6358642578125,-5.98525333404541,511.0562438964844,-1767.382080078125
ChestPress,,,-23.510154724121094,412.5372009277344,1089.49853515625,223.53485107421875,54.10626983642578,-1734.128662109375
ChestPress,,,10.06412410736084,443.70086669921875,1084.0035400390625,326.3985290527344,-152.41053771972656,-1608.806396484375
ChestPress,,,31.792131423950195,469.538818359375,1077.107666015625,290.6464538574219,-153.49790954589844,-1350.511962890625
ChestPress,,,39.087646484375,485.2425231933594,1072.5545654296875,173.3027801513672,-57.70633316040039,-979.4740600585938
ChestPress,,,36.789981842041016,490.5877990722656,1071.723876953125,52.12910461425781,39.91566467285156,-558.817138671875
ChestPress,,,30.96047019958496,487.9322814941406,1074.1136474609375,-27.32219696044922,96.51362609863281,-155.17575073242188
ChestPress,,,25.234195709228516,479.28228759765625,1078.1080322265625,-50.21503829956055,102.606689453125,189.514892578125
ChestPress,,,20.23965072631836,465.8986511230469,1082.03515625,-12.6319580078125,52.31895065307617,469.8881530761719
ChestPress,,,15.120631217956543,448.9915771484375,1085.489501953125,83.87671661376953,-61.698387145996094,717.2332763671875
ChestPress,,,10.722000122070312,430.20953369140625,1089.696533203125,232.5775146484375,-242.92306518554688,961.21484375
ChestPress,,,9.44455337524414,411.5128479003906,1095.68212890625,416.5578308105469,-484.09234619140625,1201.6634521484375
ChestPress,,,13.392658233642578,394.6890563964844,1101.7557373046875,635.8881225585938,-766.9747924804688,1395.904541015625
ChestPress,,,23.761066436767578,382.3401184082031,1103.40966796875,912.0311889648438,-1062.08203125,1493.792236328125
ChestPress,,,41.318336486816406,378.3529968261719,1096.5205078125,1258.6513671875,-1319.5721435546875,1487.75634765625
ChestPress,,,64.29241180419922,385.7483825683594,1080.0244140625,1625.686767578125,-1468.3109130859375,1434.0628662109375
ChestPress,,,85.68058013916016,402.67608642578125,1055.8504638671875,1916.8868408203125,-1440.6534423828125,1419.980712890625
ChestPress,,,95.54691314697266,422.2367248535156,1028.1826171875,2062.73779296875,-1223.7598876953125,1491.2501220703125
ChestPress,,,88.02515411376953,437.30517578125,1001.9429321289062,2059.81689453125,-898.4925537109375,1621.694091796875
ChestPress,,,66.48534393310547,444.7749328613281,981.622802734375,1982.594970703125,-601.7972412109375,1735.613525390625
ChestPress,,,40.239540100097656,446.4071044921875,970.5420532226562,1909.2230224609375,-438.184814453125,1778.548583984375
ChestPress,,,17.988685607910156,445.44512939453125,969.7083129882812,1867.8125,-429.2102355957031,1755.5556640625
ChestPress,,,4.140433311462402,443.1784362792969,977.6873779296875,1834.7530517578125,-528.05859375,1711.5809326171875
ChestPress,,,-0.4102303981781006,439.0203857421875,990.9652709960938,1775.4283447265625,-679.3095703125,1683.0230712890625
ChestPress,,,5.173377990722656,432.6643981933594,1005.1024169921875,1691.0875244140625,-842.1677856445312,1659.752197265625
ChestPress,,,21.536033630371094,425.89068603515625,1015.9089965820312,1591.3377685546875,-984.6976928710938,1609.8170166015625
ChestPress,,,46.405574798583984,421.396484375,1019.877685546875,1467.209228515625,-1075.55615234375,1529.138427734375
ChestPress,,,73.26203155517578,420.0838623046875,1014.4996948242188,1286.8992919921875,-1087.596435546875,1464.2137451171875
ChestPress,,,94.03427124023438,419.67547607421875,998.8134155273438,1034.879638671875,-1021.8119506835938,1485.5809326171875
ChestPress,,,104.64575958251953,416.0845642089844,975.1461791992188,763.0321044921875,-904.8118896484375,1624.232177734375
ChestPress,,,106.57136535644531,407.58258056640625,949.4928588867188,551.6079711914062,-777.3543090820312,1844.9765625
ChestPress,,,104.50409698486328,396.74334716796875,928.7337036132812,443.6546630859375,-675.1920166015625,2071.750732421875
ChestPress,,,102.52426147460938,388.0558166503906,917.2515869140625,410.2991027832031,-613.2069091796875,2242.376220703125
ChestPress,,,101.66028594970703,383.92828369140625,915.6715087890625,371.5982971191406,-571.84130859375,2346.52099609375
ChestPress,,,100.7374038696289,382.53521728515625,921.9447021484375,256.5242004394531,-507.88250732421875,2412.2529296875
ChestPress,,,97.87358856201172,379.7981872558594,932.6900634765625,37.12696838378906,-389.9397888183594,2471.696044921875
ChestPress,,,90.96775817871094,372.25848388671875,944.1774291992188,-264.92938232421875,-225.6822509765625,2535.0048828125
ChestPress,,,78.89907836914062,358.8562927246094,952.9489135742188,-604.0280151367188,-67.01557159423828,2585.627685546875
ChestPress,,,63.93368911743164,341.26190185546875,955.6298217773438,-929.2625122070312,16.660873413085938,2587.9453125
ChestPress,,,51.020931243896484,323.1981506347656,949.4479370117188,-1196.0992431640625,-18.71253776550293,2515.857421875
ChestPress,,,44.072792053222656,308.84521484375,934.327392578125,-1379.833984375,-166.48666381835938,2375.212158203125
ChestPress,,,42.631961822509766,299.8333435058594,914.369140625,-1485.7498779296875,-366.614013671875,2214.0302734375
ChestPress,,,42.57158660888672,294.01715087890625,896.79052734375,-1537.68115234375,-524.3916015625,2094.392333984375
ChestPress,,,40.264808654785156,288.26904296875,887.800537109375,-1574.64111328125,-559.9715576171875,2039.968017578125
ChestPress,,,36.69729232788086,281.93426513671875,888.9183349609375,-1643.7227783203125,-456.23681640625,2018.7010498046875
ChestPress,,,36.67088317871094,276.981201171875,897.6973876953125,-1788.2562255859375,-257.7071228027344,1986.68701171875
ChestPress,,,41.668392181396484,275.3418273925781,910.45703125,-2055.4765625,-25.38565444946289,1950.1883544921875
ChestPress,,,47.05862045288086,275.50152587890625,924.4359741210938,-2479.68994140625,188.8756866455078,1953.6151123046875
ChestPress,,,47.20096206665039,271.47314453125,937.9755249023438,-3054.910400390625,338.2607727050781,2018.89501953125
ChestPress,,,41.462486267089844,255.4666290283203,949.3422241210938,-3698.694091796875,397.69427490234375,2110.642822265625
ChestPress,,,34.33038330078125,224.07748413085938,957.05419921875,-4268.02783203125,389.2911071777344,2152.793212890625
ChestPress,,,32.28846740722656,183.01341247558594,959.5958251953125,-4641.59521484375,370.5455017089844,2070.541015625
ChestPress,,,42.15470886230469,144.16720581054688,956.0004272460938,-4778.0966796875,427.0191345214844,1841.68798828125
ChestPress,,,66.39891052246094,117.48230743408203,947.0487670898438,-4746.77685546875,663.4353637695312,1533.935302734375
ChestPress,,,98.3694839477539,104.86547088623047,935.5761108398438,-4666.58642578125,1177.51220703125,1279.6810302734375
ChestPress,,,123.68048858642578,100.83165740966797,926.3318481445312,-4639.90625,2001.2745361328125,1181.7711181640625
ChestPress,,,127.5333480834961,97.73399353027344,923.8265380859375,-4708.85400390625,3024.9130859375,1232.078857421875
ChestPress,,,103.05044555664062,89.60194396972656,931.9108276367188,-4849.470703125,3971.165283203125,1318.218017578125
ChestPress,,,54.283447265625,72.75984954833984,951.4798583984375,-5002.7919921875,4468.11181640625,1311.5218505859375
ChestPress,,,-3.3220300674438477,47.043399810791016,978.1373901367188,-5062.89990234375,4232.01953125,1130.0238037109375
ChestPress,,,-47.52949523925781,18.60430908203125,1002.5789794921875,-4925.8720703125,3225.812744140625,742.7625732421875
ChestPress,,,-62.144168853759766,-0.907507061958313,1014.1150512695312,-4569.1767578125,1688.9996337890625,172.23703002929688
ChestPress,,,-45.1717643737793,-2.3154196739196777,1007.1604614257812,-4099.1640625,19.4560546875,-504.0822448730469
ChestPress,,,-5.189922332763672,13.019726753234863,983.6281127929688,-3692.36279296875,-1373.104736328125,-1167.3016357421875
ChestPress,,,47.037620544433594,33.988067626953125,952.919677734375,-3483.470947265625,-2168.733154296875,-1696.575439453125
ChestPress,,,99.34616088867188,47.91888427734375,927.5214233398438,-3526.911865234375,-2216.431640625,-2006.23291015625
ChestPress,,,135.7043914794922,47.43257141113281,917.043701171875,-3788.23291015625,-1568.7236328125,-2080.996826171875
ChestPress,,,141.7739715576172,31.897985458374023,924.6839599609375,-4161.02685546875,-484.81463623046875,-2002.9925537109375
ChestPress,,,112.72362518310547,4.59700870513916,946.0579223632812,-4497.98095703125,659.111572265625,-1903.694580078125
ChestPress,,,56.921607971191406,-30.200927734375,971.9022216796875,-4648.8310546875,1495.6781005859375,-1892.138916015625
ChestPress,,,-5.531779766082764,-67.38644409179688,991.9452514648438,-4500.49462890625,1792.53759765625,-2033.7196044921875
ChestPress,,,-50.30757141113281,-100.18724060058594,999.3670654296875,-4026.287353515625,1548.1142578125,-2354.876953125
ChestPress,,,-59.33418655395508,-120.13399505615234,993.9616088867188,-3321.85546875,987.1451416015625,-2831.703125
ChestPress,,,-31.17100715637207,-121.68582153320312,980.992431640625,-2596.32080078125,464.9455261230469,-3373.46923828125
ChestPress,,,16.98853874206543,-107.20742797851562,967.8387451171875,-2070.18115234375,310.36260986328125,-3835.513916015625
ChestPress,,,56.28514099121094,-89.22183990478516,958.8052978515625,-1885.254150390625,644.914306640625,-4106.08984375
ChestPress,,,61.53669738769531,-85.19477844238281,954.3843994140625,-1980.984130859375,1311.9874267578125,-4187.72998046875
ChestPress,,,28.78508186340332,-103.22135925292969,955.1658325195312,-2135.017578125,1947.126708984375,-4192.599609375
ChestPress,,,-23.176013946533203,-135.3570556640625,961.8124389648438,-2142.425048828125,2215.021728515625,-4222.88134765625
ChestPress,,,-68.7831802368164,-166.11302185058594,973.5977783203125,-1961.25927734375,2002.7158203125,-4269.1455078125
ChestPress,,,-97.03121948242188,-187.2771759033203,985.8069458007812,-1704.2010498046875,1408.0677490234375,-4263.240234375
ChestPress,,,-111.69495391845703,-201.84210205078125,992.3294677734375,-1449.75,624.122314453125,-4190.07421875
ChestPress,,,-116.25362396240234,-214.61935424804688,990.1443481445312,-1185.39599609375,-190.06996154785156,-4121.7490234375
ChestPress,,,-107.43991088867188,-225.29269409179688,980.0904541015625,-867.4912719726562,-902.50048828125,-4126.66552734375
ChestPress,,,-81.0245361328125,-229.56668090820312,965.9473266601562,-511.19793701171875,-1384.9091796875,-4205.96044921875
ChestPress,,,-40.9576416015625,-224.21290588378906,950.5454711914062,-199.8549346923828,-1519.47998046875,-4298.37841796875
ChestPress,,,2.2489590644836426,-210.6868896484375,934.4837646484375,-11.238183975219727,-1244.9713134765625,-4341.3896484375
ChestPress,,,37.18461990356445,-193.57154846191406,918.0407104492188,35.446388244628906,-614.1585693359375,-4314.2607421875
ChestPress,,,55.21281433105469,-177.47036743164062,903.28125,-36.564735412597656,213.03826904296875,-4230.96142578125
ChestPress,,,53.94231033325195,-165.24266052246094,894.8854370117188,-183.80191040039062,1016.8049926757812,-4133.88037109375
ChestPress,,,37.91783905029297,-157.6424560546875,897.021484375,-375.8684387207031,1598.8087158203125,-4075.36474609375
ChestPress,,,15.326534271240234,-153.5155487060547,908.848876953125,-581.4573364257812,1842.9764404296875,-4103.45556640625
ChestPress,,,-6.359016418457031,-151.56167602539062,923.0327758789062,-769.849365234375,1726.8817138671875,-4239.1455078125
ChestPress,,,-20.300752639770508,-151.59327697753906,930.4713745117188,-893.4302978515625,1319.9598388671875,-4464.26123046875
ChestPress,,,-22.396568298339844,-153.90911865234375,927.7457275390625,-932.2064208984375,768.1306762695312,-4720.0986328125
ChestPress,,,-14.555842399597168,-159.20054626464844,919.569091796875,-907.3513793945312,250.41763305664062,-4953.58642578125
ChestPress,,,-4.526289939880371,-168.638671875,915.0961303710938,-870.990966796875,-99.06493377685547,-5152.6640625
ChestPress,,,-0.1099388599395752,-181.88673400878906,921.8861694335938,-866.3255615234375,-257.60369873046875,-5310.005859375
ChestPress,,,-4.352848052978516,-196.7703094482422,941.112060546875,-922.621337890625,-323.4112243652344,-5387.3154296875
ChestPress,,,-16.424470901489258,-213.67213439941406,966.1923217773438,-1031.555419921875,-436.3865966796875,-5373.5537109375
ChestPress,,,-28.886280059814453,-233.587646484375,986.760498046875,-1114.947021484375,-686.199951171875,-5340.7568359375
ChestPress,,,-28.683279037475586,-251.93992614746094,995.5814819335938,-1086.25927734375,-1046.21435546875,-5357.38525390625
ChestPress,,,-5.151968002319336,-259.3949279785156,993.1325073242188,-940.1629638671875,-1383.1485595703125,-5385.36474609375
ChestPress,,,37.31627655029297,-252.87196350097656,986.0372314453125,-775.6090698242188,-1539.6695556640625,-5325.8896484375
ChestPress,,,78.75316619873047,-241.4710235595703,981.0501098632812,-680.9512329101562,-1437.75732421875,-5148.26220703125
ChestPress,,,100.37617492675781,-236.86045837402344,980.9934692382812,-642.5110473632812,-1149.3177490234375,-4906.90087890625
ChestPress,,,99.79872131347656,-241.79995727539062,984.4361572265625,-583.6243896484375,-827.89697265625,-4661.9423828125
ChestPress,,,92.7363510131836,-248.11375427246094,987.3246459960938,-470.01507568359375,-574.4588623046875,-4413.39892578125
ChestPress,,,96.09371185302734,-244.83544921875,987.0698852539062,-359.7626647949219,-347.7911071777344,-4119.59033203125
ChestPress,,,111.59844207763672,-230.3423614501953,984.5704345703125,-373.623291015625,-37.28699493408203,-3753.5458984375
ChestPress,,,127.83875274658203,-214.0631561279297,984.411376953125,-532.24462890625,376.55633544921875,-3365.648681640625
ChestPress,,,131.25665283203125,-205.93882751464844,992.1293334960938,-756.6680908203125,754.0968627929688,-3024.008544921875
ChestPress,,,118.19237518310547,-208.848876953125,1008.3042602539062,-934.2031860351562,879.2816772460938,-2741.904052734375
ChestPress,,,98.33726501464844,-218.96644592285156,1026.52099609375,-987.9880981445312,635.1123046875,-2491.02734375
ChestPress,,,88.89168548583984,-229.52378845214844,1036.0224609375,-897.6885375976562,104.48965454101562,-2249.830810546875
ChestPress,,,106.36784362792969,-232.0906219482422,1030.3839111328125,-659.1380004882812,-446.7792663574219,-2026.6363525390625
ChestPress,,,153.2265167236328,-220.09140014648438,1013.9430541992188,-357.1111145019531,-684.6027221679688,-1793.9549560546875
ChestPress,,,212.3300323486328,-196.0536651611328,998.5914916992188,-121.0243911743164,-395.169189453125,-1499.7528076171875
ChestPress,,,255.87681579589844,-172.0401153564453,996.5292358398438,-29.13386344909668,366.06085205078125,-1126.5025634765625
ChestPress,,,261.43115234375,-161.00277709960938,1012.2020874023438,-61.774906158447266,1283.9739990234375,-721.9703369140625
ChestPress,,,226.27243041992188,-167.1497344970703,1039.94384765625,-118.6095962524414,1957.5625,-364.1090087890625
ChestPress,,,166.5128173828125,-184.30943298339844,1068.617431640625,-123.69610595703125,2131.16455078125,-90.16210174560547
ChestPress,,,103.91386413574219,-203.3672637939453,1088.141845703125,-66.99421691894531,1789.1798095703125,137.49356079101562
ChestPress,,,54.27147674560547,-219.46075439453125,1093.03125,22.046615600585938,1096.5426025390625,400.51385498046875
ChestPress,,,25.218334197998047,-232.318115234375,1080.679443359375,126.76387023925781,274.3779296875,775.656494140625
ChestPress,,,20.63860321044922,-242.79649353027344,1051.8905029296875,270.02398681640625,-476.5899658203125,1307.5986328125
ChestPress,,,41.234920501708984,-250.6828155517578,1013.7167358398438,463.8002624511719,-987.9378662109375,1993.8214111328125
ChestPress,,,80.13796997070312,-255.67527770996094,978.00146484375,668.262939453125,-1148.531982421875,2784.256103515625
ChestPress,,,122.49169158935547,-258.489013671875,955.2772827148438,823.4671630859375,-965.7836303710938,3583.03125
ChestPress,,,152.44300842285156,-260.56951904296875,949.3613891601562,901.5905151367188,-584.2072143554688,4290.98828125
ChestPress,,,161.4349822998047,-263.2253112792969,955.9379272460938,916.6998901367188,-229.94639587402344,4834.10107421875
ChestPress,,,153.47244262695312,-266.22900390625,966.8214721679688,913.7539672851562,-81.8846664428711,5178.4033203125
ChestPress,,,139.26217651367188,-268.5809631347656,975.109130859375,894.556884765625,-201.5010986328125,5332.15234375
ChestPress,,,126.65393829345703,-270.5604553222656,976.4266967773438,852.7921752929688,-559.5713500976562,5298.7939453125
ChestPress,,,120.23926544189453,-272.2239990234375,968.7094116210938,806.3212280273438,-1075.2569580078125,5083.50439453125
ChestPress,,,122.51382446289062,-271.7029113769531,951.546142578125,777.5271606445312,-1647.0028076171875,4731.86181640625
ChestPress,,,134.40533447265625,-268.0814514160156,928.2908325195312,773.5049438476562,-2161.48828125,4359.19580078125
ChestPress,,,152.9208526611328,-265.249755859375,905.4166259765625,766.0050048828125,-2532.103759765625,4102.8662109375
ChestPress,,,172.45962524414062,-269.4810791015625,887.9198608398438,763.5344848632812,-2729.273193359375,4046.943359375
ChestPress,,,190.86614990234375,-281.461181640625,876.9208374023438,804.4259643554688,-2759.1416015625,4209.06201171875
ChestPress,,,206.79989624023438,-296.3175354003906,871.4685668945312,893.802001953125,-2605.091064453125,4576.91064453125
ChestPress,,,216.33834838867188,-310.3028564453125,873.3173828125,1002.6944580078125,-2214.765380859375,5082.6787109375
ChestPress,,,214.116455078125,-322.3345642089844,886.548095703125,1106.1868896484375,-1565.5780029296875,5607.5986328125
ChestPress,,,198.81704711914062,-329.94921875,911.8678588867188,1223.27001953125,-744.7584228515625,6007.5751953125
ChestPress,,,179.58160400390625,-326.13946533203125,942.7045288085938,1403.3416748046875,68.67225646972656,6175.21142578125
ChestPress,,,170.43434143066406,-304.3746337890625,968.8392944335938,1664.4708251953125,719.7015991210938,6095.46923828125
ChestPress,,,177.65982055664062,-265.8730163574219,984.459716796875,1964.8536376953125,1171.3929443359375,5845.4130859375
ChestPress,,,193.9670867919922,-221.06796264648438,990.8630981445312,2220.32861328125,1497.0274658203125,5559.474609375
ChestPress,,,204.53514099121094,-184.18374633789062,993.4138793945312,2371.888916015625,1795.6317138671875,5334.9560546875
ChestPress,,,197.7515106201172,-165.764404296875,996.6206665039062,2423.805419921875,2113.273681640625,5193.5703125
ChestPress,,,171.01266479492188,-168.58152770996094,1001.5167846679688,2438.30419921875,2430.2080078125,5096.29736328125
ChestPress,,,130.48269653320312,-187.22193908691406,1006.3937377929688,2490.542724609375,2707.23681640625,4997.57177734375
ChestPress,,,86.80056762695312,-210.2694091796875,1008.6336059570312,2622.56494140625,2924.509033203125,4871.74169921875
ChestPress,,,49.549617767333984,-225.61119079589844,1007.5178833007812,2820.326171875,3081.17041015625,4720.9375
ChestPress,,,22.817611694335938,-227.18215942382812,1005.6610717773438,3025.693359375,3163.0517578125,4559.81396484375
ChestPress,,,5.375314235687256,-216.32553100585938,1006.6123657226562,3188.31787109375,3119.5078125,4384.07080078125
ChestPress,,,-5.175511360168457,-197.79258728027344,1010.9120483398438,3296.6962890625,2897.544189453125,4167.21630859375
ChestPress,,,-10.351143836975098,-175.2393798828125,1013.793212890625,3364.5576171875,2501.474609375,3897.53076171875
ChestPress,,,-11.073135375976562,-150.8446502685547,1008.3623657226562,3407.221435546875,2030.6851806640625,3602.841796875
ChestPress,,,-9.96963882446289,-127.16638946533203,993.1199951171875,3434.722412109375,1624.857421875,3342.5869140625
ChestPress,,,-12.696211814880371,-107.08760833740234,975.2047119140625,3450.546875,1378.220703125,3166.173828125
ChestPress,,,-24.961050033569336,-93.16742706298828,964.9326782226562,3444.951904296875,1281.7523193359375,3086.2158203125
ChestPress,,,-48.90473937988281,-87.16004180908203,967.2132568359375,3406.191650390625,1243.762451171875,3084.7197265625
ChestPress,,,-81.4391860961914,-89.39086151123047,977.8474731445312,3326.714111328125,1176.0712890625,3139.358154296875
ChestPress,,,-115.35404205322266,-97.77816009521484,987.0745239257812,3218.4501953125,1049.4644775390625,3229.512939453125
ChestPress,,,-143.8118438720703,-107.88346862792969,986.1190185546875,3108.599365234375,897.6756591796875,3335.655517578125
ChestPress,,,-163.62998962402344,-114.65988159179688,973.06396484375,3047.273193359375,761.4782104492188,3424.819580078125
ChestPress,,,-172.91770935058594,-114.26528930664062,954.1470947265625,3084.78369140625,649.0435180664062,3450.895751953125
ChestPress,,,-169.6405029296875,-103.95785522460938,938.5071411132812,3227.435546875,550.6452026367188,3381.430908203125
ChestPress,,,-155.10247802734375,-82.44462585449219,930.6760864257812,3406.069580078125,459.2991638183594,3232.404296875
ChestPress,,,-134.8978271484375,-52.48540496826172,927.6610717773438,3524.79736328125,380.4454040527344,3065.633056640625
ChestPress,,,-115.06773376464844,-19.919382095336914,924.7938842773438,3540.47509765625,319.0084533691406,2934.948486328125
ChestPress,,,-95.92102813720703,10.630184173583984,921.3375854492188,3477.383544921875,267.1679992675781,2831.427001953125
ChestPress,,,-73.13037109375,38.468017578125,921.2750854492188,3399.072998046875,223.6954803466797,2702.57861328125
ChestPress,,,-45.63750076293945,66.2881851196289,927.7615966796875,3330.81005859375,199.33450317382812,2500.154052734375
ChestPress,,,-17.032257080078125,96.73938751220703,937.2261962890625,3262.904296875,214.15390014648438,2203.947998046875
ChestPress,,,6.565585136413574,131.19749450683594,942.5806274414062,3174.45458984375,275.6153869628906,1821.5723876953125
ChestPress,,,22.025178909301758,169.4620361328125,939.385009765625,3056.958740234375,356.0159912109375,1357.1727294921875
ChestPress,,,31.444246292114258,209.26348876953125,928.4267578125,2907.235107421875,409.8113098144531,824.450439453125
ChestPress,,,37.239593505859375,246.87835693359375,912.3764038085938,2705.380126953125,403.9315490722656,271.9900207519531
ChestPress,,,39.01240158081055,276.8978576660156,893.4595336914062,2441.2255859375,347.5718994140625,-223.1498260498047
ChestPress,,,33.277915954589844,293.5296325683594,876.2059326171875,2134.765625,294.89190673828125,-589.3340454101562
ChestPress,,,17.021629333496094,294.08160400390625,867.4160766601562,1831.11328125,317.184326171875,-810.7158813476562
ChestPress,,,-9.592826843261719,281.024169921875,871.2271118164062,1568.6929931640625,461.0782165527344,-929.461669921875
ChestPress,,,-43.93037414550781,260.2678527832031,886.2788696289062,1375.696044921875,715.7363891601562,-1001.8156127929688
ChestPress,,,-81.14218139648438,238.5074920654297,907.1493530273438,1271.0921630859375,1025.566162109375,-1076.326904296875
ChestPress,,,-114.81826782226562,221.226318359375,926.3861083984375,1251.3970947265625,1345.6419677734375,-1171.2938232421875
ChestPress,,,-139.28517150878906,212.03627014160156,937.1625366210938,1300.066650390625,1657.541748046875,-1282.183837890625
ChestPress,,,-152.4154815673828,212.94119262695312,938.0491943359375,1402.56689453125,1941.6544189453125,-1393.185302734375
ChestPress,,,-155.75416564941406,223.94351196289062,934.9519653320312,1533.5892333984375,2162.750244140625,-1483.38330078125
ChestPress,,,-151.42762756347656,242.92982482910156,936.2217407226562,1638.737060546875,2275.1845703125,-1546.3778076171875
ChestPress,,,-142.1838836669922,264.34124755859375,947.104736328125,1653.3363037109375,2243.7666015625,-1571.01318359375
ChestPress,,,-132.14059448242188,280.1877136230469,969.05078125,1569.4537353515625,2040.1671142578125,-1541.2630615234375
ChestPress,,,-124.36113739013672,285.7962951660156,999.9143676757812,1455.5576171875,1655.66552734375,-1468.956787109375
ChestPress,,,-118.89073181152344,282.9687805175781,1032.0946044921875,1387.519775390625,1149.960205078125,-1393.40966796875
ChestPress,,,-112.71294403076172,277.5185546875,1054.854736328125,1417.62646484375,647.337890625,-1375.4000244140625
ChestPress,,,-103.69259643554688,274.40386962890625,1063.390625,1556.516357421875,301.0238952636719,-1447.3123779296875
ChestPress,,,-92.05870819091797,275.4027404785156,1064.8306884765625,1795.311279296875,168.737548828125,-1605.969970703125
ChestPress,,,-80.10393524169922,280.5704345703125,1072.3751220703125,2090.71875,164.3353729248047,-1817.0955810546875
ChestPress,,,-72.63253784179688,288.5996398925781,1092.3204345703125,2355.05712890625,106.60639953613281,-2023.2738037109375
ChestPress,,,-73.77252197265625,296.5611877441406,1118.2474365234375,2519.127197265625,-182.17361450195312,-2199.8125
ChestPress,,,-85.71630859375,301.39874267578125,1138.587646484375,2569.620849609375,-782.2088623046875,-2361.036865234375
ChestPress,,,-108.0170669555664,301.4947509765625,1146.400390625,2568.8359375,-1696.1278076171875,-2557.28759765625
ChestPress,,,-134.9108428955078,297.8213195800781,1140.79345703125,2602.289306640625,-2869.9736328125,-2836.135986328125
ChestPress,,,-152.47979736328125,294.5512390136719,1122.400634765625,2741.0478515625,-4206.43310546875,-3236.89208984375
ChestPress,,,-144.51031494140625,298.4817199707031,1089.3492431640625,2980.83935546875,-5502.84521484375,-3757.929443359375
ChestPress,,,-105.65185546875,314.9778747558594,1039.8184814453125,3230.697998046875,-6458.275390625,-4321.15234375
