label,timestamp1,timestamp2,x_out_fir,y_out_fir,z_out_fir
Stationary,,,-114.9314193725586,-1011.5201416015625,320.0415344238281
Stationary,,,-102.66571044921875,-1001.5479125976562,317.1834716796875
Stationary,,,-94.67903137207031,-993.8667602539062,315.3863220214844
Stationary,,,-92.07207489013672,-987.9120483398438,315.51007080078125
Stationary,,,-94.36517333984375,-981.8306884765625,317.7412414550781
Stationary,,,-99.64649200439453,-974.1825561523438,321.47894287109375
Stationary,,,-105.4967269897461,-965.1817626953125,325.2076110839844
Stationary,,,-109.9771957397461,-955.9838256835938,326.63507080078125
Stationary,,,-111.56985473632812,-947.2377319335938,323.62725830078125
Stationary,,,-109.68777465820312,-938.994140625,315.69232177734375
Stationary,,,-104.95267486572266,-931.5902709960938,304.0964050292969
Stationary,,,-98.5440902709961,-925.7500610351562,290.6841125488281
Stationary,,,-92.26652526855469,-922.0155639648438,277.0964050292969
Stationary,,,-88.84024047851562,-920.4256591796875,264.87335205078125
Stationary,,,-90.47378540039062,-920.4093627929688,255.4081268310547
Stationary,,,-96.59675598144531,-921.0292358398438,249.33877563476562
Stationary,,,-103.98480987548828,-921.4769897460938,246.0644073486328
Stationary,,,-109.28741455078125,-921.5075073242188,243.7461395263672
Stationary,,,-110.8171615600586,-921.6502075195312,240.12484741210938
Stationary,,,-108.48870086669922,-922.5897216796875,233.50221252441406
Stationary,,,-103.59378814697266,-924.4517822265625,223.67987060546875
Stationary,,,-98.06149291992188,-926.4899291992188,212.23800659179688
Stationary,,,-93.34013366699219,-927.4530639648438,201.87843322753906
Stationary,,,-89.9579849243164,-926.6566772460938,195.276611328125
Stationary,,,-87.66300964355469,-924.4241943359375,194.41183471679688
Stationary,,,-85.57396697998047,-921.7344970703125,199.74090576171875
Stationary,,,-82.58771514892578,-919.468994140625,208.74632263183594
Stationary,,,-78.51105499267578,-918.2083129882812,216.23916625976562
Stationary,,,-74.62952423095703,-918.573486328125,217.596435546875
Stationary,,,-72.98373413085938,-921.539794921875,212.50857543945312
Stationary,,,-75.32740020751953,-928.4164428710938,205.118896484375
Stationary,,,-82.74713897705078,-939.827880859375,201.02854919433594
Stationary,,,-95.51271057128906,-954.5403442382812,204.31541442871094
Stationary,,,-112.71155548095703,-968.9918823242188,215.67588806152344
Stationary,,,-132.4679718017578,-978.3967895507812,232.43092346191406
Stationary,,,-152.25198364257812,-979.0556640625,250.39149475097656
Stationary,,,-168.98434448242188,-970.1309204101562,266.2508239746094
Stationary,,,-179.3984375,-953.9185180664062,278.5620422363281
Stationary,,,-181.63136291503906,-934.5054321289062,287.24114990234375
Stationary,,,-177.4236602783203,-916.4170532226562,293.1013488769531
Stationary,,,-171.82489013671875,-903.7835083007812,297.5021667480469
Stationary,,,-170.0668487548828,-899.0919799804688,301.5833740234375
Stationary,,,-173.84652709960938,-901.9292602539062,305.21142578125
Stationary,,,-181.0413818359375,-909.0928344726562,307.09149169921875
Stationary,,,-188.8035888671875,-916.8447265625,305.9398193359375
Stationary,,,-195.8369140625,-922.9662475585938,301.74945068359375
Stationary,,,-202.36346435546875,-926.882080078125,296.4796142578125
Stationary,,,-208.96473693847656,-929.002197265625,293.6820068359375
Stationary,,,-215.64419555664062,-929.9193725585938,296.6187744140625
Stationary,,,-221.19163513183594,-930.017578125,305.802001953125
Stationary,,,-223.15480041503906,-929.3174438476562,318.7734069824219
Stationary,,,-219.41148376464844,-927.7610473632812,331.04534912109375
Stationary,,,-210.18173217773438,-925.8440551757812,337.52301025390625
Stationary,,,-197.5411376953125,-924.2015380859375,334.5989074707031
Stationary,,,-184.17208862304688,-923.104248046875,322.4418640136719
Stationary,,,-173.2245635986328,-922.8173828125,305.8652038574219
Stationary,,,-167.90260314941406,-924.0996704101562,291.1218566894531
Stationary,,,-169.99432373046875,-927.7376708984375,282.18133544921875
Stationary,,,-178.31988525390625,-933.2467651367188,279.4524841308594
Stationary,,,-189.7586212158203,-938.3729248046875,280.805908203125
Stationary,,,-201.46095275878906,-940.2089233398438,283.7890930175781
Stationary,,,-211.69956970214844,-937.185302734375,286.9813537597656
Stationary,,,-219.92391967773438,-930.2257080078125,289.962646484375
Stationary,,,-226.22755432128906,-922.07275390625,292.4715881347656
Stationary,,,-230.88050842285156,-915.1427001953125,294.0355529785156
Stationary,,,-234.1116943359375,-909.9649658203125,294.4917297363281
Stationary,,,-236.1680145263672,-905.3612670898438,294.64935302734375
Stationary,,,-237.82537841796875,-899.8075561523438,296.12103271484375
Stationary,,,-240.4287872314453,-892.8609008789062,300.394775390625
Stationary,,,-245.1051788330078,-885.352294921875,307.80279541015625
Stationary,,,-251.9430694580078,-878.6897583007812,317.36639404296875
Stationary,,,-259.7107238769531,-874.1943359375,327.55328369140625
Stationary,,,-266.3868408203125,-872.590576171875,337.1656494140625
Stationary,,,-270.1398010253906,-874.0345458984375,345.6309814453125
Stationary,,,-269.7924499511719,-878.1641845703125,352.6601257324219
Stationary,,,-264.82940673828125,-883.9254760742188,358.18927001953125
Stationary,,,-255.11843872070312,-889.6531982421875,362.49444580078125
Stationary,,,-241.2645263671875,-893.8223876953125,366.35296630859375
Stationary,,,-224.94569396972656,-896.3521118164062,370.8353271484375
Stationary,,,-208.53662109375,-898.89599609375,376.7926025390625
Stationary,,,-194.47561645507812,-904.0806884765625,384.5234069824219
Stationary,,,-184.8513946533203,-914.2144165039062,393.416748046875
Stationary,,,-181.026611328125,-930.0684204101562,401.9210510253906
Stationary,,,-182.69680786132812,-950.4547119140625,408.2811584472656
Stationary,,,-187.9376678466797,-972.79931640625,411.69329833984375
Stationary,,,-194.1974334716797,-994.0098876953125,412.4858093261719
Stationary,,,-198.785400390625,-1011.0345458984375,411.3802490234375
Stationary,,,-199.14404296875,-1021.2802734375,408.5612487792969
Stationary,,,-193.5286102294922,-1023.1195678710938,403.2714538574219
Stationary,,,-181.47869873046875,-1016.135498046875,394.3532409667969
Stationary,,,-163.51022338867188,-1000.8370361328125,381.56304931640625
Stationary,,,-140.8180389404297,-978.8092651367188,366.1563720703125
Stationary,,,-115.4826889038086,-952.7228393554688,349.4925537109375
Stationary,,,-90.1324234008789,-925.7681274414062,331.59747314453125
Stationary,,,-67.17790222167969,-900.8311767578125,311.2529602050781
Stationary,,,-48.7929801940918,-879.9384765625,287.4613342285156
Stationary,,,-37.19990921020508,-864.0922241210938,260.7784118652344
Stationary,,,-34.961368560791016,-853.2202758789062,234.16305541992188
Stationary,,,-44.10429382324219,-846.6030883789062,212.27191162109375
Stationary,,,-64.6190185546875,-843.547119140625,198.99749755859375
Stationary,,,-94.31525421142578,-843.2145385742188,195.5203094482422
Stationary,,,-130.04664611816406,-844.5035400390625,200.88934326171875
Stationary,,,-169.41021728515625,-847.1943359375,214.24017333984375
Stationary,,,-210.2466583251953,-851.55615234375,234.7090606689453
Stationary,,,-249.68243408203125,-856.6466064453125,260.09283447265625
Stationary,,,-284.9435119628906,-860.6470336914062,287.17816162109375
Stationary,,,-314.5012512207031,-863.1182250976562,313.5293273925781
Stationary,,,-338.07708740234375,-865.8236694335938,337.9359436035156
Stationary,,,-354.8365478515625,-870.3893432617188,358.6287841796875
Stationary,,,-362.8507995605469,-876.022705078125,373.24322509765625
Stationary,,,-361.298583984375,-880.48486328125,380.7585144042969
Stationary,,,-351.9988708496094,-882.6051025390625,382.5765075683594
Stationary,,,-338.1260070800781,-883.6492309570312,381.65386962890625
Stationary,,,-321.7800598144531,-885.6433715820312,380.48675537109375
Stationary,,,-303.362548828125,-888.532958984375,380.0151062011719
Stationary,,,-283.04742431640625,-890.3809814453125,379.4884338378906
Stationary,,,-261.6431884765625,-889.7339477539062,377.0848693847656
Stationary,,,-240.5733642578125,-887.1825561523438,370.9700927734375
Stationary,,,-221.5590057373047,-884.6441040039062,360.29205322265625
Stationary,,,-205.9818572998047,-883.771484375,345.84820556640625
Stationary,,,-194.36668395996094,-885.0840454101562,330.0618591308594
Stationary,,,-186.43580627441406,-888.15380859375,316.70245361328125
Stationary,,,-181.72447204589844,-892.185546875,310.1543273925781
Stationary,,,-179.80203247070312,-896.2937622070312,313.8143310546875
Stationary,,,-180.2941131591797,-899.901123046875,327.458740234375
Stationary,,,-183.09690856933594,-902.9262084960938,346.0389709472656
Stationary,,,-188.1520538330078,-905.4791259765625,362.27044677734375
Stationary,,,-194.7880401611328,-907.3983764648438,370.86004638671875
Stationary,,,-201.86981201171875,-908.2025146484375,371.23443603515625
Stationary,,,-208.7449493408203,-907.665771484375,367.003173828125
Stationary,,,-215.65676879882812,-906.050537109375,363.5441589355469
Stationary,,,-222.94308471679688,-904.04833984375,365.3309326171875
Stationary,,,-230.373046875,-902.5377197265625,373.68890380859375
Stationary,,,-237.39463806152344,-902.1192626953125,386.66326904296875
Stationary,,,-243.4484405517578,-902.8410034179688,400.720703125
Stationary,,,-248.0552520751953,-904.2089233398438,412.5661926269531
Stationary,,,-250.72018432617188,-905.7047119140625,420.2307434082031
Stationary,,,-251.0242462158203,-907.1270751953125,423.5592956542969
Stationary,,,-248.9944610595703,-908.4644775390625,424.060546875
Stationary,,,-245.3769989013672,-909.65966796875,423.85064697265625
Stationary,,,-241.331787109375,-910.6273803710938,424.39654541015625
Stationary,,,-237.6398468017578,-911.130859375,426.0957946777344
Stationary,,,-234.3914031982422,-910.5013427734375,428.6155700683594
Stationary,,,-231.61170959472656,-908.0392456054688,431.34869384765625
Stationary,,,-229.62393188476562,-903.6300048828125,433.6587219238281
Stationary,,,-228.8154296875,-898.0316772460938,435.0357360839844
Stationary,,,-229.27127075195312,-892.2420043945312,435.1976013183594
Stationary,,,-230.63626098632812,-886.9298706054688,434.0207214355469
Stationary,,,-232.35372924804688,-882.7261352539062,431.6547546386719
Stationary,,,-233.86575317382812,-880.1603393554688,428.4820556640625
